Binary
File,Score,Ref key,Test key
"mrx_05_key_000054",1.000000,Key F#,Key F#
"mrx_05_key_000055",1.000000,Key C,Key C
"mrx_05_key_000056",1.000000,Key A#,Key Bb
"mrx_05_key_000057",1.000000,Key C,Key C
"mrx_05_key_000058",1.000000,Key A#,Key Bb
"mrx_05_key_000059",1.000000,Key C,Key C
"mrx_05_key_000060",1.000000,Key C,Key C
"mrx_05_key_000061",1.000000,Key A#,Key Bb
"mrx_05_key_000062",1.000000,Key C,Key C
"mrx_05_key_000063",0.000000,Key A#,Key F
"mrx_05_key_000064",0.000000,Key A#,Key F
"mrx_05_key_000065",1.000000,Key A#,Key Bb
"mrx_05_key_000066",1.000000,Key D,Key D
"mrx_05_key_000067",1.000000,Key C,Key C
"mrx_05_key_000068",1.000000,Key A#,Key Bb
"mrx_05_key_000069",1.000000,Key C,Key C
"mrx_05_key_000070",1.000000,Key A#,Key Bb
"mrx_05_key_000071",1.000000,Key C,Key C
"mrx_05_key_000072",1.000000,Key A#,Key Bb
"mrx_05_key_000073",1.000000,Key C,Key C
"mrx_05_key_000074",1.000000,Key A#,Key Bb
"mrx_05_key_000075",0.000000,Key D,Key A
"mrx_05_key_000076",0.000000,Key A,Key Db
"mrx_05_key_000077",1.000000,Key D,Key D
"mrx_05_key_000078",1.000000,Key A,Key A
"mrx_05_key_000079",1.000000,Key D,Key D
"mrx_05_key_000080",1.000000,Key A,Key A
"mrx_05_key_000081",1.000000,Key D,Key D
"mrx_05_key_000082",0.000000,Key A,Key E
"mrx_05_key_000083",0.000000,Key D,Key A
"mrx_05_key_000084",1.000000,Key D,Key D
"mrx_05_key_000085",1.000000,Key D,Key D
"mrx_05_key_000086",0.000000,Key F#,Key Db
"mrx_05_key_000087",1.000000,Key D,Key D
"mrx_05_key_000088",1.000000,Key A,Key A
"mrx_05_key_000089",1.000000,Key F#,Key F#
"mrx_05_key_000090",1.000000,Key A,Key A
"mrx_05_key_000091",1.000000,Key A,Key A
"mrx_05_key_000092",1.000000,Key A,Key A
"mrx_05_key_000093",1.000000,Key C,Key C
"mrx_05_key_000094",1.000000,Key C,Key C
"mrx_05_key_000095",1.000000,Key C,Key C
"mrx_05_key_000096",0.000000,Key C,Key G
"mrx_05_key_000097",0.000000,Key C,Key G
"mrx_05_key_000098",1.000000,Key C,Key C
"mrx_05_key_000099",0.000000,Key C,Key G
"mrx_05_key_000100",1.000000,Key C,Key C
"mrx_05_key_000101",1.000000,Key C,Key C
"mrx_05_key_000102",0.000000,Key C,Key G
"mrx_05_key_000103",1.000000,Key C,Key C
"mrx_05_key_000104",1.000000,Key A,Key A
"mrx_05_key_000105",1.000000,Key A,Key A
"mrx_05_key_000106",1.000000,Key A,Key A
"mrx_05_key_000107",1.000000,Key A,Key A
"mrx_05_key_000108",1.000000,Key A,Key A
"mrx_05_key_000109",1.000000,Key A,Key A
"mrx_05_key_000110",1.000000,Key A,Key A
"mrx_05_key_000111",0.000000,Key A,Key E
"mrx_05_key_000112",1.000000,Key A,Key A
"mrx_05_key_000113",0.000000,Key E:minor-general,Key G
"mrx_05_key_000114",1.000000,Key A,Key A
"mrx_05_key_000115",0.000000,Key E:minor-general,Key G
"mrx_05_key_000116",0.000000,Key A,Key E
"mrx_05_key_000117",0.000000,Key E:minor-general,Key D
"mrx_05_key_000118",0.000000,Key A,Key E
"mrx_05_key_000119",0.000000,Key E:minor-general,Key G
"mrx_05_key_000120",0.000000,Key E:minor-general,Key G
"mrx_05_key_000121",0.000000,Key E:minor-general,Key C
"mrx_05_key_000122",0.000000,Key E:minor-general,Key G
"mrx_05_key_000123",1.000000,Key C,Key C
"mrx_05_key_000124",1.000000,Key C,Key C
"mrx_05_key_000125",1.000000,Key C,Key C
"mrx_05_key_000126",0.000000,Key C,Key G
"mrx_05_key_000127",0.000000,Key C,Key G
"mrx_05_key_000128",1.000000,Key C,Key C
"mrx_05_key_000129",1.000000,Key C,Key C
"mrx_05_key_000130",1.000000,Key C,Key C
"mrx_05_key_000131",1.000000,Key C,Key C
"mrx_05_key_000132",1.000000,Key C,Key C
"mrx_05_key_000133",1.000000,Key C,Key C
"mrx_05_key_000134",1.000000,Key D,Key D
"mrx_05_key_000135",1.000000,Key D,Key D
"mrx_05_key_000136",0.000000,Key A,Key E
"mrx_05_key_000137",1.000000,Key D,Key D
"mrx_05_key_000138",0.000000,Key A,Key E
"mrx_05_key_000139",0.000000,Key D,Key A
"mrx_05_key_000140",1.000000,Key A,Key A
"mrx_05_key_000141",1.000000,Key D,Key D
"mrx_05_key_000142",0.000000,Key A,Key E
"mrx_05_key_000143",1.000000,Key D,Key D
"mrx_05_key_000144",1.000000,Key A,Key A
"mrx_05_key_000145",1.000000,Key D,Key D
"mrx_05_key_000146",1.000000,Key A,Key A
"mrx_05_key_000147",1.000000,Key A,Key A
"mrx_05_key_000148",1.000000,Key C,Key C
"mrx_05_key_000149",1.000000,Key C,Key C
"mrx_05_key_000150",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000151",1.000000,Key F,Key F
"mrx_05_key_000152",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000153",1.000000,Key F,Key F
"mrx_05_key_000154",1.000000,Key F,Key F
"mrx_05_key_000155",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000156",1.000000,Key F,Key F
"mrx_05_key_000157",1.000000,Key F,Key F
"mrx_05_key_000158",1.000000,Key F,Key F
"mrx_05_key_000159",0.000000,Key E:minor-general,Key G
"mrx_05_key_000160",1.000000,Key F,Key F
"mrx_05_key_000161",0.000000,Key E:minor-general,Key D
"mrx_05_key_000162",1.000000,Key F,Key F
"mrx_05_key_000163",0.000000,Key E:minor-general,Key G
"mrx_05_key_000164",1.000000,Key F,Key F
"mrx_05_key_000165",0.000000,Key E:minor-general,Key G
"mrx_05_key_000166",1.000000,Key F,Key F
"mrx_05_key_000167",0.000000,Key E:minor-general,Key G
"mrx_05_key_000168",0.000000,Key E:minor-general,Key G
"mrx_05_key_000169",0.000000,Key E:minor-general,Key G
"mrx_05_key_000170",0.000000,Key E:minor-general,Key G
"mrx_05_key_000171",0.000000,Key D,Key A
"mrx_05_key_000172",1.000000,Key D,Key D
"mrx_05_key_000173",1.000000,Key D,Key D
"mrx_05_key_000174",1.000000,Key D,Key D
"mrx_05_key_000175",0.000000,Key E:minor-general,Key G
"mrx_05_key_000176",0.000000,Key D,Key A
"mrx_05_key_000177",1.000000,Key D,Key D
"mrx_05_key_000178",0.000000,Key E:minor-general,Key G
"mrx_05_key_000179",0.000000,Key E:minor-general,Key G
"mrx_05_key_000180",1.000000,Key C,Key C
"mrx_05_key_000181",0.000000,Key C,Key G
"mrx_05_key_000182",1.000000,Key C,Key C
"mrx_05_key_000183",0.000000,Key C#:minor-general,Key Db
"mrx_05_key_000184",0.000000,Key C,Key G
"mrx_05_key_000185",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000186",1.000000,Key C,Key C
"mrx_05_key_000187",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000188",0.000000,Key D,Key A
"mrx_05_key_000189",0.000000,Key C,Key G
"mrx_05_key_000190",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000191",0.000000,Key D,Key A
"mrx_05_key_000192",0.000000,Key C,Key G
"mrx_05_key_000193",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000194",1.000000,Key D,Key D
"mrx_05_key_000195",1.000000,Key C,Key C
"mrx_05_key_000196",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000197",1.000000,Key D,Key D
"mrx_05_key_000198",1.000000,Key C,Key C
"mrx_05_key_000199",0.000000,Key E:minor-general,Key G
"mrx_05_key_000200",1.000000,Key C,Key C
"mrx_05_key_000201",0.000000,Key E:minor-general,Key G
"mrx_05_key_000202",0.000000,Key E:minor-general,Key G
"mrx_05_key_000203",0.000000,Key E:minor-general,Key G
"mrx_05_key_000204",0.000000,Key E:minor-general,Key D
"mrx_05_key_000205",0.000000,Key E:minor-general,Key G
"mrx_05_key_000206",1.000000,Key A,Key A
"mrx_05_key_000207",0.000000,Key E:minor-general,Key D
"mrx_05_key_000208",0.000000,Key A,Key E
"mrx_05_key_000209",0.000000,Key E:minor-general,Key G
"mrx_05_key_000210",0.000000,Key E:minor-general,Key D
"mrx_05_key_000211",1.000000,Key D,Key D
"mrx_05_key_000212",1.000000,Key D,Key D
"mrx_05_key_000213",1.000000,Key D,Key D
"mrx_05_key_000214",1.000000,Key D,Key D
"mrx_05_key_000215",0.000000,Key E:minor-general,Key G
"mrx_05_key_000216",1.000000,Key C,Key C
"mrx_05_key_000217",0.000000,Key E:minor-general,Key C
"mrx_05_key_000218",1.000000,Key C,Key C
"mrx_05_key_000219",1.000000,Key D,Key D
"mrx_05_key_000220",1.000000,Key C,Key C
"mrx_05_key_000221",1.000000,Key C,Key C
"mrx_05_key_000222",0.000000,Key D,Key A
"mrx_05_key_000223",1.000000,Key C,Key C
"mrx_05_key_000224",1.000000,Key C,Key C
"mrx_05_key_000225",1.000000,Key C,Key C
"mrx_05_key_000226",1.000000,Key D,Key D
"mrx_05_key_000227",1.000000,Key C,Key C
"mrx_05_key_000228",1.000000,Key D,Key D
"mrx_05_key_000229",1.000000,Key C,Key C
"mrx_05_key_000230",1.000000,Key D,Key D
"mrx_05_key_000231",1.000000,Key C,Key C
"mrx_05_key_000232",1.000000,Key D,Key D
"mrx_05_key_000233",0.000000,Key E:minor-general,Key G
"mrx_05_key_000234",0.000000,Key E:minor-general,Key E
"mrx_05_key_000235",0.000000,Key E:minor-general,Key G
"mrx_05_key_000236",0.000000,Key E:minor-general,Key G
"mrx_05_key_000237",0.000000,Key E:minor-general,Key G
"mrx_05_key_000238",0.000000,Key E:minor-general,Key F#
"mrx_05_key_000239",0.000000,Key E:minor-general,Key C
"mrx_05_key_000240",0.000000,Key E:minor-general,Key G
"mrx_05_key_000241",1.000000,Key D,Key D
"mrx_05_key_000242",0.000000,Key E:minor-general,Key G
"mrx_05_key_000243",0.000000,Key E:minor-general,Key D
"mrx_05_key_000244",1.000000,Key D,Key D
"mrx_05_key_000245",1.000000,Key D,Key D
"mrx_05_key_000246",1.000000,Key C,Key C
"mrx_05_key_000247",0.000000,Key E:minor-general,Key G
"mrx_05_key_000248",0.000000,Key D,Key A
"mrx_05_key_000249",1.000000,Key C,Key C
"mrx_05_key_000250",1.000000,Key D,Key D
"mrx_05_key_000251",0.000000,Key C,Key Db
"mrx_05_key_000252",1.000000,Key D,Key D
"mrx_05_key_000253",1.000000,Key D,Key D
"mrx_05_key_000254",0.000000,Key D,Key A
"mrx_05_key_000255",1.000000,Key D,Key D
"mrx_05_key_000256",1.000000,Key C,Key C
"mrx_05_key_000257",1.000000,Key C,Key C
"mrx_05_key_000258",0.000000,Key D,Key A
"mrx_05_key_000259",1.000000,Key C,Key C
"mrx_05_key_000260",1.000000,Key D,Key D
"mrx_05_key_000261",1.000000,Key C,Key C
"mrx_05_key_000262",1.000000,Key C,Key C
"mrx_05_key_000263",1.000000,Key C,Key C
"mrx_05_key_000264",1.000000,Key C,Key C
"mrx_05_key_000265",1.000000,Key F,Key F
"mrx_05_key_000266",1.000000,Key F,Key F
"mrx_05_key_000267",0.000000,Key F,Key C
"mrx_05_key_000268",0.000000,Key F,Key C
"mrx_05_key_000269",0.000000,Key F,Key C
"mrx_05_key_000270",1.000000,Key F,Key F
"mrx_05_key_000271",0.000000,Key F,Key C
"mrx_05_key_000272",1.000000,Key D,Key D
"mrx_05_key_000273",1.000000,Key C,Key C
"mrx_05_key_000274",1.000000,Key C,Key C
"mrx_05_key_000275",1.000000,Key D,Key D
"mrx_05_key_000276",0.000000,Key C,Key G
"mrx_05_key_000277",0.000000,Key D,Key A
"mrx_05_key_000278",1.000000,Key C,Key C
"mrx_05_key_000279",1.000000,Key D,Key D
"mrx_05_key_000280",0.000000,Key D,Key A
"mrx_05_key_000281",1.000000,Key D,Key D
"mrx_05_key_000282",1.000000,Key D,Key D
"mrx_05_key_000283",1.000000,Key D,Key D
"mrx_05_key_000284",1.000000,Key D,Key D
"mrx_05_key_000285",1.000000,Key C,Key C
"mrx_05_key_000286",0.000000,Key D,Key A
"mrx_05_key_000287",1.000000,Key C,Key C
"mrx_05_key_000288",1.000000,Key C,Key C
"mrx_05_key_000289",1.000000,Key C,Key C
"mrx_05_key_000290",1.000000,Key C,Key C
"mrx_05_key_000291",0.000000,Key C,Key G
"mrx_05_key_000292",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000293",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000294",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000295",1.000000,Key G,Key G
"mrx_05_key_000296",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000297",0.000000,Key F#:minor-general,Key Db
"mrx_05_key_000298",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000299",0.000000,Key F#:minor-general,Key E
"mrx_05_key_000300",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000301",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000302",0.000000,Key F#:minor-general,Key D
"mrx_05_key_000303",0.000000,Key F#:minor-general,Key E
"mrx_05_key_000304",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000305",0.000000,Key F#:minor-general,Key E
"mrx_05_key_000306",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000307",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000308",1.000000,Key G,Key G
"mrx_05_key_000309",1.000000,Key G,Key G
"mrx_05_key_000310",0.000000,Key G,Key C
"mrx_05_key_000311",1.000000,Key G,Key G
"mrx_05_key_000312",1.000000,Key G,Key G
"mrx_05_key_000313",0.000000,Key G,Key C
"mrx_05_key_000314",0.000000,Key F#:minor-general,Key F
"mrx_05_key_000315",0.000000,Key F#:minor-general,Key Db
"mrx_05_key_000316",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000317",0.000000,Key F#:minor-general,Key A
"mrx_05_key_000318",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000319",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000320",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000321",0.000000,Key C#:minor-general,Key Db
"mrx_05_key_000322",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000323",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000324",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000325",0.000000,Key C#:minor-general,Key Db
"mrx_05_key_000326",0.000000,Key G,Key D
"mrx_05_key_000327",1.000000,Key G,Key G
"mrx_05_key_000328",1.000000,Key G,Key G
"mrx_05_key_000329",1.000000,Key G,Key G
"mrx_05_key_000330",1.000000,Key G,Key G
"mrx_05_key_000331",1.000000,Key G,Key G
"mrx_05_key_000332",1.000000,Key G,Key G
"mrx_05_key_000333",1.000000,Key G,Key G
"mrx_05_key_000334",1.000000,Key G,Key G
"mrx_05_key_000335",0.000000,Key G,Key D
"mrx_05_key_000336",1.000000,Key G,Key G
"mrx_05_key_000337",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000338",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000339",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000340",0.000000,Key C#:minor-general,Key E
"mrx_05_key_000341",0.000000,Key D:minor-general,Key F
"mrx_05_key_000342",0.000000,Key D:minor-general,Key D
"mrx_05_key_000343",0.000000,Key D:minor-general,Key F
"mrx_05_key_000344",1.000000,Key B,Key B
"mrx_05_key_000345",1.000000,Key B,Key B
"mrx_05_key_000346",0.000000,Key D#,Key Bb
"mrx_05_key_000347",0.000000,Key D:minor-general,Key F
"mrx_05_key_000348",1.000000,Key B,Key B
"mrx_05_key_000349",0.000000,Key D:minor-general,Key F
"mrx_05_key_000350",1.000000,Key B,Key B
"mrx_05_key_000351",1.000000,Key D#,Key Eb
"mrx_05_key_000352",0.000000,Key D:minor-general,Key F
"mrx_05_key_000353",1.000000,Key B,Key B
"mrx_05_key_000354",1.000000,Key D#,Key Eb
"mrx_05_key_000355",0.000000,Key D:minor-general,Key F
"mrx_05_key_000356",1.000000,Key B,Key B
"mrx_05_key_000357",0.000000,Key D:minor-general,Key C
"mrx_05_key_000358",1.000000,Key B,Key B
"mrx_05_key_000359",0.000000,Key D:minor-general,Key F
"mrx_05_key_000360",1.000000,Key B,Key B
"mrx_05_key_000361",0.000000,Key D:minor-general,Key A
"mrx_05_key_000362",1.000000,Key B,Key B
"mrx_05_key_000363",1.000000,Key B,Key B
"mrx_05_key_000364",0.000000,Key B,Key F#
"mrx_05_key_000365",0.000000,Key D:minor-general,Key F
"mrx_05_key_000366",0.000000,Key D:minor-general,Key F
"mrx_05_key_000367",0.000000,Key D:minor-general,Key F
"mrx_05_key_000368",0.000000,Key D:minor-general,Key F
"mrx_05_key_000369",0.000000,Key D:minor-general,Key F
"mrx_05_key_000370",0.000000,Key D:minor-general,Key F
"mrx_05_key_000371",0.000000,Key D:minor-general,Key F
"mrx_05_key_000372",0.000000,Key D:minor-general,Key F
"mrx_05_key_000373",0.000000,Key D:minor-general,Key A
"mrx_05_key_000374",0.000000,Key D:minor-general,Key F
"mrx_05_key_000375",0.000000,Key D:minor-general,Key A
"mrx_05_key_000376",0.000000,Key D:minor-general,Key C
"mrx_05_key_000377",1.000000,Key B,Key B
"mrx_05_key_000378",0.000000,Key D:minor-general,Key F
"mrx_05_key_000379",0.000000,Key D:minor-general,Key F
"mrx_05_key_000380",1.000000,Key B,Key B
"mrx_05_key_000381",0.000000,Key D:minor-general,Key F
"mrx_05_key_000382",1.000000,Key B,Key B
"mrx_05_key_000383",0.000000,Key D:minor-general,Key F
"mrx_05_key_000384",1.000000,Key C,Key C
"mrx_05_key_000385",0.000000,Key D:minor-general,Key F
"mrx_05_key_000386",0.000000,Key C,Key G
"mrx_05_key_000387",1.000000,Key B,Key B
"mrx_05_key_000388",0.000000,Key D:minor-general,Key F
"mrx_05_key_000389",0.000000,Key D:minor-general,Key D
"mrx_05_key_000390",1.000000,Key C,Key C
"mrx_05_key_000391",0.000000,Key D:minor-general,Key F
"mrx_05_key_000392",0.000000,Key D:minor-general,Key F
"mrx_05_key_000393",0.000000,Key D:minor-general,Key F
"mrx_05_key_000394",0.000000,Key D:minor-general,Key F
"mrx_05_key_000395",1.000000,Key B,Key B
"mrx_05_key_000396",0.000000,Key D:minor-general,Key F
"mrx_05_key_000397",1.000000,Key B,Key B
"mrx_05_key_000398",0.000000,Key D:minor-general,Key F
"mrx_05_key_000399",0.000000,Key D:minor-general,Key F
"mrx_05_key_000400",0.000000,Key D:minor-general,Key F
"mrx_05_key_000401",1.000000,Key C,Key C
"mrx_05_key_000402",1.000000,Key B,Key B
"mrx_05_key_000403",0.000000,Key D:minor-general,Key F
"mrx_05_key_000404",1.000000,Key C,Key C
"mrx_05_key_000405",1.000000,Key B,Key B
"mrx_05_key_000406",1.000000,Key C,Key C
"mrx_05_key_000407",1.000000,Key B,Key B
"mrx_05_key_000408",1.000000,Key C,Key C
"mrx_05_key_000409",0.000000,Key B,Key G
"mrx_05_key_000410",1.000000,Key B,Key B
"mrx_05_key_000411",0.000000,Key B,Key F#
"mrx_05_key_000412",1.000000,Key B,Key B
"mrx_05_key_000413",1.000000,Key B,Key B
"mrx_05_key_000414",0.000000,Key C,Key G
"mrx_05_key_000415",1.000000,Key C,Key C
"mrx_05_key_000416",1.000000,Key B,Key B
"mrx_05_key_000417",1.000000,Key C,Key C
"mrx_05_key_000418",1.000000,Key C,Key C
"mrx_05_key_000419",1.000000,Key C,Key C
"mrx_05_key_000420",1.000000,Key C,Key C
"mrx_05_key_000421",0.000000,Key C,Key G
"mrx_05_key_000422",1.000000,Key F,Key F
"mrx_05_key_000423",1.000000,Key F,Key F
"mrx_05_key_000424",1.000000,Key F,Key F
"mrx_05_key_000425",1.000000,Key F,Key F
"mrx_05_key_000426",1.000000,Key E,Key E
"mrx_05_key_000427",0.000000,Key A:minor-general,Key C
"mrx_05_key_000428",1.000000,Key C#,Key Db
"mrx_05_key_000429",1.000000,Key D#,Key Eb
"mrx_05_key_000430",1.000000,Key E,Key E
"mrx_05_key_000431",0.000000,Key A:minor-general,Key C
"mrx_05_key_000432",1.000000,Key C#,Key Db
"mrx_05_key_000433",1.000000,Key D#,Key Eb
"mrx_05_key_000434",1.000000,Key E,Key E
"mrx_05_key_000435",0.000000,Key A:minor-general,Key F
"mrx_05_key_000436",1.000000,Key C#,Key Db
"mrx_05_key_000437",0.000000,Key E,Key B
"mrx_05_key_000438",0.000000,Key A:minor-general,Key C
"mrx_05_key_000439",1.000000,Key C#,Key Db
"mrx_05_key_000440",0.000000,Key E,Key B
"mrx_05_key_000441",0.000000,Key A:minor-general,Key C
"mrx_05_key_000442",0.000000,Key E,Key B
"mrx_05_key_000443",0.000000,Key A:minor-general,Key C
"mrx_05_key_000444",1.000000,Key E,Key E
"mrx_05_key_000445",1.000000,Key E,Key E
"mrx_05_key_000446",0.000000,Key A:minor-general,Key C
"mrx_05_key_000447",1.000000,Key E,Key E
"mrx_05_key_000448",1.000000,Key E,Key E
"mrx_05_key_000449",1.000000,Key C#,Key Db
"mrx_05_key_000450",0.000000,Key E,Key B
"mrx_05_key_000451",1.000000,Key C#,Key Db
"mrx_05_key_000452",0.000000,Key C#,Key D
"mrx_05_key_000453",1.000000,Key C#,Key Db
"mrx_05_key_000454",0.000000,Key C:minor-general,Key F
"mrx_05_key_000455",0.000000,Key A:minor-general,Key C
"mrx_05_key_000456",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000457",0.000000,Key A:minor-general,Key A
"mrx_05_key_000458",0.000000,Key C:minor-general,Key Bb
"mrx_05_key_000459",0.000000,Key A:minor-general,Key A
"mrx_05_key_000460",0.000000,Key C:minor-general,Key Ab
"mrx_05_key_000461",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000462",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000463",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000464",0.000000,Key A:minor-general,Key C
"mrx_05_key_000465",0.000000,Key C#,Key E
"mrx_05_key_000466",0.000000,Key E,Key A
"mrx_05_key_000467",0.000000,Key A:minor-general,Key C
"mrx_05_key_000468",0.000000,Key C#,Key Eb
"mrx_05_key_000469",1.000000,Key E,Key E
"mrx_05_key_000470",0.000000,Key A:minor-general,Key C
"mrx_05_key_000471",1.000000,Key C#,Key Db
"mrx_05_key_000472",1.000000,Key E,Key E
"mrx_05_key_000473",0.000000,Key C#,Key Ab
"mrx_05_key_000474",1.000000,Key E,Key E
"mrx_05_key_000475",0.000000,Key A:minor-general,Key C
"mrx_05_key_000476",1.000000,Key E,Key E
"mrx_05_key_000477",0.000000,Key A:minor-general,Key C
"mrx_05_key_000478",1.000000,Key E,Key E
"mrx_05_key_000479",0.000000,Key A:minor-general,Key E
"mrx_05_key_000480",1.000000,Key E,Key E
"mrx_05_key_000481",0.000000,Key A:minor-general,Key C
"mrx_05_key_000482",1.000000,Key C#,Key Db
"mrx_05_key_000483",1.000000,Key E,Key E
"mrx_05_key_000484",1.000000,Key C#,Key Db
"mrx_05_key_000485",1.000000,Key C#,Key Db
"mrx_05_key_000486",1.000000,Key E,Key E
"mrx_05_key_000487",0.000000,Key E,Key C
"mrx_05_key_000488",1.000000,Key E,Key E
"mrx_05_key_000489",1.000000,Key C#,Key Db
"mrx_05_key_000490",1.000000,Key C#,Key Db
"mrx_05_key_000491",1.000000,Key C#,Key Db
"mrx_05_key_000492",0.000000,Key C#,Key E
"mrx_05_key_000493",0.000000,Key C:minor-general,Key C
"mrx_05_key_000494",0.000000,Key G#,Key E
"mrx_05_key_000495",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000496",1.000000,Key G#,Key Ab
"mrx_05_key_000497",0.000000,Key E,Key Db
"mrx_05_key_000498",0.000000,Key C:minor-general,Key Bb
"mrx_05_key_000499",1.000000,Key G#,Key Ab
"mrx_05_key_000500",1.000000,Key E,Key E
"mrx_05_key_000501",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000502",1.000000,Key E,Key E
"mrx_05_key_000503",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000504",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000505",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000506",0.000000,Key C:minor-general,Key Eb
"mrx_05_key_000507",1.000000,Key D#,Key Eb
"mrx_05_key_000508",1.000000,Key E,Key E
"mrx_05_key_000509",1.000000,Key D#,Key Eb
"mrx_05_key_000510",1.000000,Key E,Key E
"mrx_05_key_000511",1.000000,Key E,Key E
"mrx_05_key_000512",1.000000,Key D#,Key Eb
"mrx_05_key_000513",1.000000,Key D#,Key Eb
"mrx_05_key_000514",1.000000,Key E,Key E
"mrx_05_key_000515",0.000000,Key D#,Key Bb
"mrx_05_key_000516",1.000000,Key E,Key E
"mrx_05_key_000517",1.000000,Key D#,Key Eb
"mrx_05_key_000518",1.000000,Key E,Key E
"mrx_05_key_000519",0.000000,Key D:minor-general,Key F
