Binary
File,Score,Ref key,Test key
"1178656.LOFI",0.000000,Key C:minor-general,Key G:minor-general
"1193612.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"1194720.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"1198688.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"1206025.LOFI",0.000000,Key A:minor-general,Key C
"1209745.LOFI",1.000000,Key Bb,Key Bb
"1224698.LOFI",1.000000,Key G,Key G
"1234668.LOFI",0.000000,Key G:minor-general,Key E:minor-general
"1234669.LOFI",0.000000,Key G:minor-general,Key C
"1234670.LOFI",0.000000,Key F:minor-general,Key F
"1234748.LOFI",0.000000,Key G:minor-general,Key Bb
"1234749.LOFI",1.000000,Key Bb,Key Bb
"1234750.LOFI",0.000000,Key D:minor-general,Key F
"1234751.LOFI",1.000000,Key Bb,Key Bb
"1234752.LOFI",0.000000,Key B:minor-general,Key D
"1257593.LOFI",0.000000,Key B:minor-general,Key D
"1298595.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"1316308.LOFI",0.000000,Key G,Key F:minor-general
"1353830.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"1356281.LOFI",0.000000,Key Eb,Key F#
"1389887.LOFI",0.000000,Key Ab:minor-general,Key F
"1406309.LOFI",1.000000,Key B:minor-general,Key B:minor-general
"1415239.LOFI",0.000000,Key C:minor-general,Key C
"1442809.LOFI",0.000000,Key Db:minor-general,Key E
"1468437.LOFI",0.000000,Key B:minor-general,Key B
"1474122.LOFI",1.000000,Key Ab,Key Ab
"1486770.LOFI",0.000000,Key A:minor-general,Key F
"1494159.LOFI",0.000000,Key Eb:minor-general,Key F#
"1549964.LOFI",0.000000,Key Db:minor-general,Key E
"1568217.LOFI",1.000000,Key F,Key F
"1574723.LOFI",0.000000,Key D:minor-general,Key G:minor-general
"1575015.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"1611446.LOFI",1.000000,Key Ab:minor-general,Key Ab:minor-general
"1614715.LOFI",0.000000,Key Gb:minor-general,Key A
"1626779.LOFI",0.000000,Key Bb:minor-general,Key F
"1650933.LOFI",1.000000,Key Eb:minor-general,Key Eb:minor-general
"1650934.LOFI",0.000000,Key F:minor-general,Key Db
"1652412.LOFI",0.000000,Key D:minor-general,Key Eb:minor-general
"1669939.LOFI",0.000000,Key E,Key C
"1673811.LOFI",0.000000,Key D,Key F
"1678455.LOFI",0.000000,Key Gb:minor-general,Key F#
"1681074.LOFI",0.000000,Key F:minor-general,Key Db
"1681077.LOFI",0.000000,Key Ab:minor-general,Key F#
"1681085.LOFI",0.000000,Key F,Key Eb:minor-general
"1682815.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"1690921.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"1695408.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"1706844.LOFI",1.000000,Key Eb,Key Eb
"1725800.LOFI",0.000000,Key G:minor-general,Key D
"1757071.LOFI",0.000000,Key E:minor-general,Key G
"1763782.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"1771576.LOFI",0.000000,Key C:minor-general,Key Eb
"1771577.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"1776378.LOFI",1.000000,Key Ab:minor-general,Key Ab:minor-general
"1781139.LOFI",0.000000,Key C:minor-general,Key Bb
"1785226.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"1787061.LOFI",0.000000,Key Gb:minor-general,Key D
"1792026.LOFI",0.000000,Key D:minor-general,Key G
"1792100.LOFI",0.000000,Key C:minor-general,Key Eb
"1792506.LOFI",0.000000,Key D:minor-general,Key F
"1795653.LOFI",0.000000,Key Eb:minor-general,Key F#
"1796518.LOFI",0.000000,Key Db:minor-general,Key Eb
"1803909.LOFI",1.000000,Key B:minor-general,Key B:minor-general
"1808022.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"1809174.LOFI",1.000000,Key A,Key A
"1814469.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"1822087.LOFI",0.000000,Key B:minor-general,Key F:minor-general
"1822502.LOFI",0.000000,Key D:minor-general,Key F
"1837440.LOFI",1.000000,Key B:minor-general,Key B:minor-general
"1850984.LOFI",0.000000,Key A:minor-general,Key C
"1856889.LOFI",0.000000,Key Gb:minor-general,Key G:minor-general
"1864037.LOFI",0.000000,Key Db:minor-general,Key E
"1880732.LOFI",0.000000,Key Eb:minor-general,Key F#
"1904501.LOFI",0.000000,Key C:minor-general,Key D:minor-general
"1922470.LOFI",0.000000,Key Eb:minor-general,Key F#
"1927655.LOFI",0.000000,Key G:minor-general,Key Bb
"1939732.LOFI",0.000000,Key Eb:minor-general,Key F#
"1944125.LOFI",0.000000,Key C:minor-general,Key C
"1948785.LOFI",0.000000,Key E:minor-general,Key F:minor-general
"1949099.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"1950170.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"1960032.LOFI",0.000000,Key C:minor-general,Key Bb
"1964905.LOFI",0.000000,Key A:minor-general,Key Bb:minor-general
"1970992.LOFI",1.000000,Key Ab:minor-general,Key Ab:minor-general
"1978917.LOFI",0.000000,Key D:minor-general,Key C
"1981501.LOFI",0.000000,Key A:minor-general,Key C
"1982269.LOFI",0.000000,Key A:minor-general,Key D:minor-general
"1983975.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"1984204.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"1986370.LOFI",0.000000,Key Eb:minor-general,Key Db
"1990297.LOFI",0.000000,Key A:minor-general,Key D
"1991458.LOFI",0.000000,Key B:minor-general,Key B
"2006103.LOFI",0.000000,Key Db:minor-general,Key Ab:minor-general
"2007977.LOFI",0.000000,Key Db:minor-general,Key E
"2014445.LOFI",0.000000,Key Eb:minor-general,Key F#
"2018991.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"2024026.LOFI",1.000000,Key G,Key G
"2025670.LOFI",0.000000,Key C:minor-general,Key Db
"2026524.LOFI",0.000000,Key Eb:minor-general,Key F#
"2029598.LOFI",0.000000,Key E:minor-general,Key G
"2031094.LOFI",0.000000,Key A:minor-general,Key C
"2031096.LOFI",0.000000,Key A:minor-general,Key C
"2046342.LOFI",0.000000,Key E:minor-general,Key Db
"2047796.LOFI",0.000000,Key D:minor-general,Key F
"2048054.LOFI",0.000000,Key C:minor-general,Key Eb
"2048940.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"2049680.LOFI",0.000000,Key F:minor-general,Key Ab
"2051166.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"2052966.LOFI",0.000000,Key Bb:minor-general,Key D:minor-general
"2053495.LOFI",0.000000,Key B:minor-general,Key A
"2054968.LOFI",1.000000,Key C,Key C
"2059625.LOFI",0.000000,Key Gb:minor-general,Key F:minor-general
"2069519.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"2070773.LOFI",0.000000,Key A:minor-general,Key C
"2075331.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"2081732.LOFI",0.000000,Key E:minor-general,Key F:minor-general
"2434664.LOFI",1.000000,Key C,Key C
"2435861.LOFI",0.000000,Key C:minor-general,Key Bb
"2436276.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"2436729.LOFI",0.000000,Key C:minor-general,Key Eb
"2438899.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"2440193.LOFI",0.000000,Key A:minor-general,Key C
"2447748.LOFI",1.000000,Key Ab:minor-general,Key Ab:minor-general
"2448121.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"2666332.LOFI",1.000000,Key A,Key A
"2666528.LOFI",0.000000,Key Db:minor-general,Key F
"2667501.LOFI",0.000000,Key B:minor-general,Key C
"2673157.LOFI",1.000000,Key B:minor-general,Key B:minor-general
"2673251.LOFI",1.000000,Key Eb:minor-general,Key Eb:minor-general
"2673252.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"2673254.LOFI",0.000000,Key D:minor-general,Key F
"2676506.LOFI",0.000000,Key C:minor-general,Key Db
"2680040.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"2725284.LOFI",0.000000,Key G:minor-general,Key Ab:minor-general
"2725286.LOFI",0.000000,Key G:minor-general,Key A:minor-general
"2725289.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"2725290.LOFI",0.000000,Key G:minor-general,Key A:minor-general
"2741219.LOFI",0.000000,Key A:minor-general,Key C
"2760321.LOFI",0.000000,Key C,Key C:minor-general
"2996293.LOFI",0.000000,Key D,Key G
"3003894.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"3005030.LOFI",0.000000,Key E:minor-general,Key C
"3014118.LOFI",0.000000,Key E:minor-general,Key G
"3015217.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"3024384.LOFI",0.000000,Key A:minor-general,Key E:minor-general
"3033991.LOFI",0.000000,Key C:minor-general,Key Eb
"3069201.LOFI",1.000000,Key C,Key C
"3070298.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"3076768.LOFI",0.000000,Key A,Key A:minor-general
"3093661.LOFI",0.000000,Key G:minor-general,Key Bb
"3095708.LOFI",0.000000,Key G:minor-general,Key Eb
"3114501.LOFI",0.000000,Key Bb:minor-general,Key F
"3116329.LOFI",0.000000,Key G:minor-general,Key Bb
"3129757.LOFI",0.000000,Key Db:minor-general,Key F#
"3133794.LOFI",0.000000,Key Ab:minor-general,Key A:minor-general
"3137686.LOFI",0.000000,Key A:minor-general,Key A
"3150078.LOFI",1.000000,Key D,Key D
"3151513.LOFI",0.000000,Key D:minor-general,Key F:minor-general
"3165770.LOFI",0.000000,Key E:minor-general,Key D
"3172588.LOFI",0.000000,Key B:minor-general,Key D
"3178147.LOFI",0.000000,Key A:minor-general,Key F#
"3178155.LOFI",0.000000,Key A:minor-general,Key F:minor-general
"3186615.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"3211603.LOFI",0.000000,Key C:minor-general,Key Eb
"3211733.LOFI",0.000000,Key D:minor-general,Key Ab
"3228297.LOFI",0.000000,Key B:minor-general,Key D
"3228649.LOFI",1.000000,Key Ab:minor-general,Key Ab:minor-general
"3228698.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"3229038.LOFI",1.000000,Key Eb,Key Eb
"3232851.LOFI",0.000000,Key A:minor-general,Key C
"3233653.LOFI",0.000000,Key F,Key Bb
"3246151.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"3249708.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"3250632.LOFI",0.000000,Key F:minor-general,Key Ab
"3257231.LOFI",0.000000,Key E:minor-general,Key G
"3260121.LOFI",0.000000,Key Ab:minor-general,Key F#
"3262951.LOFI",0.000000,Key C:minor-general,Key Eb
"3270413.LOFI",0.000000,Key A:minor-general,Key C
"3271514.LOFI",0.000000,Key A:minor-general,Key C
"3272873.LOFI",1.000000,Key B:minor-general,Key B:minor-general
"3274260.LOFI",0.000000,Key D:minor-general,Key F
"3275147.LOFI",0.000000,Key F:minor-general,Key Eb
"3284384.LOFI",0.000000,Key A:minor-general,Key B
"3288636.LOFI",0.000000,Key A:minor-general,Key A
"3298344.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"3302298.LOFI",0.000000,Key C:minor-general,Key Eb
"3302451.LOFI",0.000000,Key B:minor-general,Key D
"3313070.LOFI",0.000000,Key B:minor-general,Key D
"3313145.LOFI",1.000000,Key E,Key E
"3317232.LOFI",0.000000,Key C:minor-general,Key Bb
"3317417.LOFI",0.000000,Key G:minor-general,Key Bb
"3319290.LOFI",0.000000,Key F,Key Ab
"3319589.LOFI",0.000000,Key Gb:minor-general,Key G
"3324024.LOFI",0.000000,Key Ab:minor-general,Key B
"3334441.LOFI",0.000000,Key G:minor-general,Key Bb
"3334471.LOFI",0.000000,Key Gb:minor-general,Key E
"3338963.LOFI",0.000000,Key G:minor-general,Key Bb
"3339291.LOFI",0.000000,Key G:minor-general,Key D
"3344291.LOFI",0.000000,Key D:minor-general,Key Ab
"3345479.LOFI",0.000000,Key D:minor-general,Key G
"3349486.LOFI",0.000000,Key F:minor-general,Key F
"3349967.LOFI",0.000000,Key Eb:minor-general,Key Db
"3354212.LOFI",1.000000,Key Gb,Key F#
"3356535.LOFI",0.000000,Key F:minor-general,Key C
"3361547.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"3361909.LOFI",0.000000,Key Eb,Key Eb:minor-general
"3363196.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"3363602.LOFI",0.000000,Key B:minor-general,Key F
"3364661.LOFI",0.000000,Key A,Key E
"3367551.LOFI",0.000000,Key Db:minor-general,Key E
"3367553.LOFI",0.000000,Key Db:minor-general,Key A
"3367555.LOFI",0.000000,Key Eb:minor-general,Key Eb
"3368117.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"3372108.LOFI",0.000000,Key Eb:minor-general,Key Db
"3377323.LOFI",0.000000,Key F:minor-general,Key Ab
"3379400.LOFI",0.000000,Key C:minor-general,Key Eb
"3383171.LOFI",0.000000,Key A:minor-general,Key A
"3387619.LOFI",0.000000,Key A:minor-general,Key C
"3389317.LOFI",0.000000,Key A:minor-general,Key E
"3390952.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"3395666.LOFI",0.000000,Key Gb:minor-general,Key A
"3397932.LOFI",1.000000,Key B:minor-general,Key B:minor-general
"3400782.LOFI",0.000000,Key F:minor-general,Key F#
"3402886.LOFI",0.000000,Key Gb,Key F#:minor-general
"3402887.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"3402888.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"3409548.LOFI",0.000000,Key Eb:minor-general,Key Eb
"3415063.LOFI",0.000000,Key G:minor-general,Key Bb
"3415421.LOFI",0.000000,Key E:minor-general,Key G
"3424038.LOFI",0.000000,Key Db:minor-general,Key D
"3426022.LOFI",0.000000,Key D:minor-general,Key F
"3426285.LOFI",0.000000,Key Eb:minor-general,Key F#
"3428673.LOFI",0.000000,Key C:minor-general,Key F
"3432247.LOFI",0.000000,Key E:minor-general,Key G
"3434746.LOFI",0.000000,Key A:minor-general,Key F
"3443052.LOFI",0.000000,Key Bb:minor-general,Key Db
"3450181.LOFI",0.000000,Key C:minor-general,Key Eb
"3467773.LOFI",0.000000,Key Bb:minor-general,Key Db
"3478184.LOFI",0.000000,Key Eb:minor-general,Key F#
"3479363.LOFI",0.000000,Key Eb:minor-general,Key F#
"3480108.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"3482733.LOFI",0.000000,Key G:minor-general,Key Bb
"3516363.LOFI",0.000000,Key G:minor-general,Key F
"3517044.LOFI",0.000000,Key F:minor-general,Key Ab
"3518768.LOFI",1.000000,Key Eb,Key Eb
"3518921.LOFI",0.000000,Key B:minor-general,Key G
"3519499.LOFI",0.000000,Key G:minor-general,Key Ab:minor-general
"3523229.LOFI",0.000000,Key A:minor-general,Key Db:minor-general
"3524408.LOFI",0.000000,Key Gb:minor-general,Key A
"3526370.LOFI",0.000000,Key G:minor-general,Key Bb
"3533310.LOFI",1.000000,Key B,Key B
"3533740.LOFI",0.000000,Key B:minor-general,Key D
"3533956.LOFI",0.000000,Key G:minor-general,Key Bb
"3535112.LOFI",0.000000,Key Bb:minor-general,Key Db
"3542099.LOFI",0.000000,Key F:minor-general,Key Ab
"3545728.LOFI",0.000000,Key F:minor-general,Key Eb
"3561744.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"3568438.LOFI",0.000000,Key Ab,Key Eb
"3568459.LOFI",0.000000,Key G,Key B:minor-general
"3568465.LOFI",0.000000,Key A:minor-general,Key D
"3571314.LOFI",0.000000,Key Db:minor-general,Key A
"3572701.LOFI",0.000000,Key F:minor-general,Key F
"3572702.LOFI",0.000000,Key E:minor-general,Key E
"3574815.LOFI",0.000000,Key A:minor-general,Key E:minor-general
"3589347.LOFI",0.000000,Key C:minor-general,Key Eb
"3590070.LOFI",0.000000,Key Gb:minor-general,Key A
"3596904.LOFI",0.000000,Key A,Key E
"3602280.LOFI",0.000000,Key G:minor-general,Key F:minor-general
"3602282.LOFI",0.000000,Key E:minor-general,Key G
"3625299.LOFI",0.000000,Key G:minor-general,Key Bb
"3625787.LOFI",0.000000,Key C:minor-general,Key Eb
"3625788.LOFI",0.000000,Key G:minor-general,Key Bb
"3628628.LOFI",0.000000,Key B,Key E:minor-general
"3629467.LOFI",0.000000,Key Db:minor-general,Key E
"3629920.LOFI",0.000000,Key G:minor-general,Key G
"3633852.LOFI",0.000000,Key B:minor-general,Key D
"3638836.LOFI",1.000000,Key F,Key F
"3641166.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"3642384.LOFI",0.000000,Key Eb:minor-general,Key F#
"3642409.LOFI",1.000000,Key Ab:minor-general,Key Ab:minor-general
"3648814.LOFI",1.000000,Key B:minor-general,Key B:minor-general
"3661550.LOFI",0.000000,Key A:minor-general,Key A
"3667215.LOFI",1.000000,Key Ab:minor-general,Key Ab:minor-general
"3667683.LOFI",0.000000,Key G:minor-general,Key Bb
"3668409.LOFI",0.000000,Key E:minor-general,Key G
"3681890.LOFI",1.000000,Key C,Key C
"3686302.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"3687442.LOFI",1.000000,Key Ab:minor-general,Key Ab:minor-general
"3695262.LOFI",0.000000,Key F:minor-general,Key Ab
"3696226.LOFI",0.000000,Key Ab:minor-general,Key Ab
"3701975.LOFI",1.000000,Key F,Key F
"3703893.LOFI",1.000000,Key E,Key E
"3706570.LOFI",0.000000,Key Eb:minor-general,Key F#
"3713557.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"3725440.LOFI",0.000000,Key F:minor-general,Key Ab
"3740062.LOFI",0.000000,Key F:minor-general,Key Ab
"3753635.LOFI",1.000000,Key F,Key F
"3757006.LOFI",1.000000,Key Eb,Key Eb
"3759800.LOFI",0.000000,Key B:minor-general,Key D
"3767408.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"3772753.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"3773561.LOFI",0.000000,Key D:minor-general,Key F
"3776015.LOFI",0.000000,Key Ab:minor-general,Key A
"3789116.LOFI",0.000000,Key E:minor-general,Key A
"3789117.LOFI",0.000000,Key Bb:minor-general,Key Eb
"3792959.LOFI",0.000000,Key E:minor-general,Key G
"3794008.LOFI",1.000000,Key Db:minor-general,Key Db:minor-general
"3813682.LOFI",0.000000,Key G:minor-general,Key Bb
"3822226.LOFI",0.000000,Key Ab:minor-general,Key F#
"3826491.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"3829561.LOFI",0.000000,Key Bb:minor-general,Key Db
"3833050.LOFI",1.000000,Key Db,Key Db
"3836490.LOFI",0.000000,Key F:minor-general,Key Ab
"3841927.LOFI",0.000000,Key C:minor-general,Key Eb
"3858289.LOFI",0.000000,Key A:minor-general,Key C
"3858324.LOFI",0.000000,Key B:minor-general,Key B
"3858331.LOFI",0.000000,Key C:minor-general,Key Eb
"3873733.LOFI",0.000000,Key Eb:minor-general,Key F#
"3892740.LOFI",1.000000,Key D,Key D
"3914630.LOFI",0.000000,Key Gb,Key A
"3930672.LOFI",0.000000,Key D:minor-general,Key F
"3935095.LOFI",0.000000,Key E:minor-general,Key C
"3938837.LOFI",0.000000,Key E:minor-general,Key G
"3939148.LOFI",0.000000,Key G:minor-general,Key G
"3949799.LOFI",0.000000,Key A,Key C
"3954078.LOFI",0.000000,Key A:minor-general,Key C
"3954191.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"3958396.LOFI",0.000000,Key A,Key C
"3958397.LOFI",0.000000,Key A:minor-general,Key C
"3958398.LOFI",0.000000,Key G:minor-general,Key F
"3958755.LOFI",0.000000,Key Eb:minor-general,Key Eb
"3958861.LOFI",0.000000,Key E:minor-general,Key G
"3963180.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"3967462.LOFI",0.000000,Key E:minor-general,Key G
"3969868.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"3971416.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"3979989.LOFI",0.000000,Key Eb:minor-general,Key F#
"3980001.LOFI",0.000000,Key D:minor-general,Key Ab
"3986537.LOFI",0.000000,Key Gb:minor-general,Key A
"3992511.LOFI",0.000000,Key Eb:minor-general,Key Eb
"3995054.LOFI",0.000000,Key C,Key Eb
"3997722.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4002242.LOFI",0.000000,Key A:minor-general,Key C
"4014747.LOFI",0.000000,Key C:minor-general,Key Eb
"4014749.LOFI",0.000000,Key C:minor-general,Key Bb
"4018247.LOFI",0.000000,Key G:minor-general,Key Bb
"4021075.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4045225.LOFI",0.000000,Key Db:minor-general,Key E
"4048367.LOFI",0.000000,Key B:minor-general,Key D
"4049579.LOFI",0.000000,Key G:minor-general,Key Bb
"4060751.LOFI",1.000000,Key Eb:minor-general,Key Eb:minor-general
"4062807.LOFI",0.000000,Key E:minor-general,Key E
"4066359.LOFI",0.000000,Key Eb,Key Bb
"4066435.LOFI",0.000000,Key Bb:minor-general,Key F:minor-general
"4086909.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"4088665.LOFI",0.000000,Key D:minor-general,Key C
"4091478.LOFI",0.000000,Key A:minor-general,Key D:minor-general
"4093657.LOFI",0.000000,Key Db:minor-general,Key F#
"4093908.LOFI",0.000000,Key C:minor-general,Key Bb
"4098993.LOFI",0.000000,Key G:minor-general,Key Bb
"4104235.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4107957.LOFI",0.000000,Key Db:minor-general,Key F
"4125044.LOFI",0.000000,Key F:minor-general,Key Ab
"4153238.LOFI",0.000000,Key A:minor-general,Key C
"4162405.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"4166222.LOFI",0.000000,Key E:minor-general,Key G
"4167325.LOFI",0.000000,Key F:minor-general,Key F
"4173942.LOFI",1.000000,Key C,Key C
"4186982.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"4188100.LOFI",0.000000,Key Bb:minor-general,Key F#
"4191993.LOFI",0.000000,Key E:minor-general,Key G
"4200490.LOFI",0.000000,Key Gb:minor-general,Key A
"4202763.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"4206954.LOFI",0.000000,Key D:minor-general,Key F
"4207145.LOFI",0.000000,Key Eb:minor-general,Key F#
"4231980.LOFI",0.000000,Key C:minor-general,Key Eb
"4234612.LOFI",0.000000,Key C:minor-general,Key C
"4254573.LOFI",0.000000,Key C:minor-general,Key Eb
"4262569.LOFI",0.000000,Key Eb:minor-general,Key F#
"4275052.LOFI",1.000000,Key D,Key D
"4277742.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4284574.LOFI",1.000000,Key G,Key G
"4293025.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"4297635.LOFI",0.000000,Key B:minor-general,Key E:minor-general
