Mirex
File,Score,Ref key,Test key
"mrx_05_key_000265",1.000000,Key F,Key F
"mrx_05_key_000266",1.000000,Key F,Key F
"mrx_05_key_000267",0.200000,Key F,Key F:minor-general
"mrx_05_key_000268",0.000000,Key F,Key A:minor-general
"mrx_05_key_000269",1.000000,Key F,Key F
"mrx_05_key_000270",0.200000,Key F,Key F:minor-general
"mrx_05_key_000271",0.200000,Key F,Key F:minor-general
"mrx_05_key_000272",1.000000,Key D,Key D
"mrx_05_key_000273",0.300000,Key C,Key A:minor-general
"mrx_05_key_000274",0.200000,Key C,Key C:minor-general
"mrx_05_key_000275",0.000000,Key D,Key E:minor-general
"mrx_05_key_000276",0.000000,Key C,Key E:minor-general
"mrx_05_key_000277",0.300000,Key D,Key B:minor-general
"mrx_05_key_000278",0.000000,Key C,Key F:minor-general
"mrx_05_key_000279",0.300000,Key D,Key B:minor-general
"mrx_05_key_000280",1.000000,Key D,Key D
"mrx_05_key_000281",0.000000,Key D,Key E:minor-general
"mrx_05_key_000282",0.200000,Key D,Key D:minor-general
"mrx_05_key_000283",1.000000,Key D,Key D
"mrx_05_key_000284",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000285",0.000000,Key C,Key E:minor-general
"mrx_05_key_000286",0.500000,Key D,Key A
"mrx_05_key_000287",0.300000,Key C,Key A:minor-general
"mrx_05_key_000288",0.000000,Key C,Key E:minor-general
"mrx_05_key_000289",0.300000,Key C,Key A:minor-general
"mrx_05_key_000290",1.000000,Key C,Key C
"mrx_05_key_000291",0.000000,Key C,Key E:minor-general
"mrx_05_key_000292",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000293",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000294",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000295",0.200000,Key G,Key G:minor-general
"mrx_05_key_000296",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000297",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000298",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000299",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000300",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000301",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000302",0.500000,Key F#:minor-general,Key B:minor-general
"mrx_05_key_000303",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000304",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000305",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000306",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000307",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000308",0.300000,Key G,Key E:minor-general
"mrx_05_key_000309",0.200000,Key G,Key G:minor-general
"mrx_05_key_000310",0.300000,Key G,Key E:minor-general
"mrx_05_key_000311",0.200000,Key G,Key G:minor-general
"mrx_05_key_000312",0.500000,Key G,Key D
"mrx_05_key_000313",0.300000,Key G,Key E:minor-general
"mrx_05_key_000314",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000315",0.000000,Key F#:minor-general,Key A#:minor-general
"mrx_05_key_000316",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000317",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000318",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000319",0.500000,Key C#:minor-general,Key F#:minor-general
"mrx_05_key_000320",0.500000,Key C#:minor-general,Key G#:minor-general
"mrx_05_key_000321",0.000000,Key C#:minor-general,Key F:minor-general
"mrx_05_key_000322",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000323",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000324",0.500000,Key C#:minor-general,Key F#:minor-general
"mrx_05_key_000325",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000326",0.300000,Key G,Key E:minor-general
"mrx_05_key_000327",0.300000,Key G,Key E:minor-general
"mrx_05_key_000328",0.200000,Key G,Key G:minor-general
"mrx_05_key_000329",0.300000,Key G,Key E:minor-general
"mrx_05_key_000330",0.200000,Key G,Key G:minor-general
"mrx_05_key_000331",0.300000,Key G,Key E:minor-general
"mrx_05_key_000332",0.300000,Key G,Key E:minor-general
"mrx_05_key_000333",0.300000,Key G,Key E:minor-general
"mrx_05_key_000334",0.300000,Key G,Key E:minor-general
"mrx_05_key_000335",0.500000,Key G,Key D
"mrx_05_key_000336",0.300000,Key G,Key E:minor-general
"mrx_05_key_000337",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000338",0.500000,Key C#:minor-general,Key F#:minor-general
"mrx_05_key_000339",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000340",0.500000,Key C#:minor-general,Key F#:minor-general
"mrx_05_key_000341",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000342",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000343",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000344",0.000000,Key B,Key E:minor-general
"mrx_05_key_000345",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000346",0.200000,Key D#,Key D#:minor-general
"mrx_05_key_000347",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000348",0.000000,Key B,Key E:minor-general
"mrx_05_key_000349",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000350",0.000000,Key B,Key E:minor-general
"mrx_05_key_000351",0.000000,Key D#,Key F:minor-general
"mrx_05_key_000352",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000353",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000354",0.000000,Key D#,Key F:minor-general
"mrx_05_key_000355",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000356",1.000000,Key B,Key B
"mrx_05_key_000357",0.000000,Key D:minor-general,Key E:minor-general
"mrx_05_key_000358",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000359",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000360",0.000000,Key B,Key E:minor-general
"mrx_05_key_000361",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000362",1.000000,Key B,Key B
"mrx_05_key_000363",0.000000,Key B,Key F#:minor-general
"mrx_05_key_000364",0.000000,Key B,Key D#:minor-general
"mrx_05_key_000365",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000366",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000367",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000368",0.300000,Key D:minor-general,Key F
"mrx_05_key_000369",0.300000,Key D:minor-general,Key F
"mrx_05_key_000370",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000371",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000372",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000373",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000374",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000375",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000376",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000377",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000378",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000379",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000380",0.000000,Key B,Key F#:minor-general
"mrx_05_key_000381",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000382",0.200000,Key B,Key B:minor-general
"mrx_05_key_000383",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000384",1.000000,Key C,Key C
"mrx_05_key_000385",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000386",0.500000,Key C,Key G
"mrx_05_key_000387",0.000000,Key B,Key E:minor-general
"mrx_05_key_000388",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000389",0.200000,Key D:minor-general,Key D
"mrx_05_key_000390",0.200000,Key C,Key C:minor-general
"mrx_05_key_000391",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000392",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000393",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000394",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000395",0.000000,Key B,Key D#:minor-general
"mrx_05_key_000396",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000397",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000398",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000399",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000400",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000401",0.500000,Key C,Key F
"mrx_05_key_000402",0.000000,Key B,Key E:minor-general
"mrx_05_key_000403",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000404",0.000000,Key C,Key E:minor-general
"mrx_05_key_000405",0.500000,Key B,Key E
"mrx_05_key_000406",0.000000,Key C,Key E:minor-general
"mrx_05_key_000407",0.000000,Key B,Key F#:minor-general
"mrx_05_key_000408",0.000000,Key C,Key E:minor-general
"mrx_05_key_000409",0.000000,Key B,Key D#:minor-general
"mrx_05_key_000410",0.000000,Key B,Key D#:minor-general
"mrx_05_key_000411",0.000000,Key B,Key D#:minor-general
"mrx_05_key_000412",1.000000,Key B,Key B
"mrx_05_key_000413",1.000000,Key B,Key B
"mrx_05_key_000414",0.000000,Key C,Key E:minor-general
"mrx_05_key_000415",0.300000,Key C,Key A:minor-general
"mrx_05_key_000416",0.000000,Key B,Key E:minor-general
"mrx_05_key_000417",0.300000,Key C,Key A:minor-general
"mrx_05_key_000418",0.000000,Key C,Key F:minor-general
"mrx_05_key_000419",0.000000,Key C,Key E:minor-general
"mrx_05_key_000420",0.000000,Key C,Key E:minor-general
"mrx_05_key_000421",0.000000,Key C,Key E:minor-general
"mrx_05_key_000422",0.200000,Key F,Key F:minor-general
"mrx_05_key_000423",0.200000,Key F,Key F:minor-general
"mrx_05_key_000424",1.000000,Key F,Key F
"mrx_05_key_000425",0.200000,Key F,Key F:minor-general
"mrx_05_key_000426",0.200000,Key E,Key E:minor-general
"mrx_05_key_000427",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000428",0.000000,Key C#,Key F:minor-general
"mrx_05_key_000429",0.000000,Key D#,Key F:minor-general
"mrx_05_key_000430",1.000000,Key E,Key E
"mrx_05_key_000431",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000432",0.000000,Key C#,Key F:minor-general
"mrx_05_key_000433",0.200000,Key D#,Key D#:minor-general
"mrx_05_key_000434",0.200000,Key E,Key E:minor-general
"mrx_05_key_000435",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000436",0.200000,Key C#,Key C#:minor-general
"mrx_05_key_000437",0.200000,Key E,Key E:minor-general
"mrx_05_key_000438",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000439",1.000000,Key C#,Key C#
"mrx_05_key_000440",0.200000,Key E,Key E:minor-general
"mrx_05_key_000441",0.000000,Key A:minor-general,Key F
"mrx_05_key_000442",0.200000,Key E,Key E:minor-general
"mrx_05_key_000443",0.500000,Key A:minor-general,Key E:minor-general
"mrx_05_key_000444",0.200000,Key E,Key E:minor-general
"mrx_05_key_000445",1.000000,Key E,Key E
"mrx_05_key_000446",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000447",0.200000,Key E,Key E:minor-general
"mrx_05_key_000448",0.200000,Key E,Key E:minor-general
"mrx_05_key_000449",0.200000,Key C#,Key C#:minor-general
"mrx_05_key_000450",0.200000,Key E,Key E:minor-general
"mrx_05_key_000451",0.000000,Key C#,Key D#:minor-general
"mrx_05_key_000452",0.000000,Key C#,Key E:minor-general
"mrx_05_key_000453",0.000000,Key C#,Key F:minor-general
