Mirex
File,Score,Ref key,Test key
"mrx_05_key_000060",0.200000,Key C,Key C:minor-general
"mrx_05_key_000061",0.300000,Key A#,Key G:minor-general
"mrx_05_key_000062",0.000000,Key C,Key E:minor-general
"mrx_05_key_000063",1.000000,Key A#,Key Bb
"mrx_05_key_000064",0.000000,Key A#,Key F:minor-general
"mrx_05_key_000065",1.000000,Key A#,Key Bb
"mrx_05_key_000066",0.500000,Key D,Key A
"mrx_05_key_000067",0.200000,Key C,Key C:minor-general
"mrx_05_key_000068",0.200000,Key A#,Key Bb:minor-general
"mrx_05_key_000069",0.200000,Key C,Key C:minor-general
"mrx_05_key_000070",1.000000,Key A#,Key Bb
"mrx_05_key_000071",0.300000,Key C,Key A:minor-general
"mrx_05_key_000072",1.000000,Key A#,Key Bb
"mrx_05_key_000073",0.200000,Key C,Key C:minor-general
"mrx_05_key_000074",0.000000,Key A#,Key C:minor-general
"mrx_05_key_000075",0.000000,Key D,Key E
"mrx_05_key_000076",0.300000,Key A,Key F#:minor-general
"mrx_05_key_000077",1.000000,Key D,Key D
"mrx_05_key_000078",0.300000,Key A,Key F#:minor-general
"mrx_05_key_000079",0.500000,Key D,Key A
"mrx_05_key_000080",0.500000,Key A,Key E
"mrx_05_key_000081",1.000000,Key D,Key D
"mrx_05_key_000082",0.000000,Key A,Key G#:minor-general
"mrx_05_key_000083",0.200000,Key D,Key D:minor-general
"mrx_05_key_000084",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000085",0.200000,Key D,Key D:minor-general
"mrx_05_key_000086",0.000000,Key F#,Key G#:minor-general
"mrx_05_key_000087",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000088",1.000000,Key A,Key A
"mrx_05_key_000089",0.000000,Key F#,Key G#:minor-general
"mrx_05_key_000090",0.500000,Key A,Key E
"mrx_05_key_000091",1.000000,Key A,Key A
"mrx_05_key_000092",0.000000,Key A,Key G#:minor-general
"mrx_05_key_000093",0.300000,Key C,Key A:minor-general
"mrx_05_key_000094",1.000000,Key C,Key C
"mrx_05_key_000095",0.500000,Key C,Key G
"mrx_05_key_000096",0.000000,Key C,Key E:minor-general
"mrx_05_key_000097",0.000000,Key C,Key E:minor-general
"mrx_05_key_000098",0.200000,Key C,Key C:minor-general
"mrx_05_key_000099",0.500000,Key C,Key G
"mrx_05_key_000100",1.000000,Key C,Key C
"mrx_05_key_000101",1.000000,Key C,Key C
"mrx_05_key_000102",0.500000,Key C,Key G
"mrx_05_key_000103",0.500000,Key C,Key G
"mrx_05_key_000104",0.300000,Key A,Key F#:minor-general
"mrx_05_key_000105",0.000000,Key A,Key D:minor-general
"mrx_05_key_000106",0.200000,Key A,Key A:minor-general
"mrx_05_key_000107",0.200000,Key A,Key A:minor-general
"mrx_05_key_000108",1.000000,Key A,Key A
"mrx_05_key_000109",0.000000,Key A,Key D:minor-general
"mrx_05_key_000110",0.500000,Key A,Key E
"mrx_05_key_000111",0.500000,Key A,Key E
"mrx_05_key_000112",0.000000,Key A,Key C#:minor-general
"mrx_05_key_000113",0.500000,Key E:minor-general,Key B:minor-general
"mrx_05_key_000114",1.000000,Key A,Key A
"mrx_05_key_000115",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000116",0.500000,Key A,Key E
"mrx_05_key_000117",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000118",0.500000,Key A,Key E
"mrx_05_key_000119",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000120",0.000000,Key E:minor-general,Key D:minor-general
"mrx_05_key_000121",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000122",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000123",1.000000,Key C,Key C
"mrx_05_key_000124",0.300000,Key C,Key A:minor-general
"mrx_05_key_000125",0.300000,Key C,Key A:minor-general
"mrx_05_key_000126",0.500000,Key C,Key G
"mrx_05_key_000127",0.200000,Key C,Key C:minor-general
"mrx_05_key_000128",0.000000,Key C,Key E:minor-general
"mrx_05_key_000129",0.300000,Key C,Key A:minor-general
"mrx_05_key_000130",0.000000,Key C,Key E:minor-general
"mrx_05_key_000131",1.000000,Key C,Key C
"mrx_05_key_000132",1.000000,Key C,Key C
"mrx_05_key_000133",1.000000,Key C,Key C
"mrx_05_key_000134",1.000000,Key D,Key D
"mrx_05_key_000135",1.000000,Key D,Key D
"mrx_05_key_000136",0.000000,Key A,Key C#:minor-general
"mrx_05_key_000137",0.300000,Key D,Key B:minor-general
"mrx_05_key_000138",0.500000,Key A,Key E
"mrx_05_key_000139",0.200000,Key D,Key D:minor-general
"mrx_05_key_000140",1.000000,Key A,Key A
"mrx_05_key_000141",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000142",0.500000,Key A,Key E
"mrx_05_key_000143",0.300000,Key D,Key B:minor-general
"mrx_05_key_000144",0.000000,Key A,Key D:minor-general
"mrx_05_key_000145",0.500000,Key D,Key A
"mrx_05_key_000146",1.000000,Key A,Key A
"mrx_05_key_000147",0.300000,Key A,Key F#:minor-general
"mrx_05_key_000148",0.300000,Key C,Key A:minor-general
"mrx_05_key_000149",0.000000,Key C,Key D
"mrx_05_key_000150",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000151",0.300000,Key F,Key D:minor-general
"mrx_05_key_000152",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000153",1.000000,Key F,Key F
"mrx_05_key_000154",0.300000,Key F,Key D:minor-general
"mrx_05_key_000155",0.500000,Key C#:minor-general,Key G#:minor-general
"mrx_05_key_000156",0.300000,Key F,Key D:minor-general
"mrx_05_key_000157",0.300000,Key F,Key D:minor-general
"mrx_05_key_000158",1.000000,Key F,Key F
"mrx_05_key_000159",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000160",1.000000,Key F,Key F
"mrx_05_key_000161",0.000000,Key E:minor-general,Key G:minor-general
"mrx_05_key_000162",0.300000,Key F,Key D:minor-general
"mrx_05_key_000163",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000164",0.000000,Key F,Key A:minor-general
"mrx_05_key_000165",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000166",0.300000,Key F,Key D:minor-general
"mrx_05_key_000167",0.000000,Key E:minor-general,Key G:minor-general
"mrx_05_key_000168",0.000000,Key E:minor-general,Key G#:minor-general
"mrx_05_key_000169",0.000000,Key E:minor-general,Key C#:minor-general
"mrx_05_key_000170",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000171",0.000000,Key D,Key Bb:minor-general
"mrx_05_key_000172",1.000000,Key D,Key D
"mrx_05_key_000173",1.000000,Key D,Key D
"mrx_05_key_000174",0.200000,Key D,Key D:minor-general
"mrx_05_key_000175",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000176",0.000000,Key D,Key C#:minor-general
"mrx_05_key_000177",0.200000,Key D,Key D:minor-general
"mrx_05_key_000178",0.000000,Key E:minor-general,Key D
"mrx_05_key_000179",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000180",1.000000,Key C,Key C
"mrx_05_key_000181",0.200000,Key C,Key C:minor-general
"mrx_05_key_000182",0.000000,Key C,Key E:minor-general
"mrx_05_key_000183",0.500000,Key C#:minor-general,Key G#:minor-general
"mrx_05_key_000184",0.200000,Key C,Key C:minor-general
"mrx_05_key_000185",0.500000,Key C#:minor-general,Key F#:minor-general
"mrx_05_key_000186",0.200000,Key C,Key C:minor-general
"mrx_05_key_000187",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000188",0.500000,Key D,Key A
"mrx_05_key_000189",1.000000,Key C,Key C
"mrx_05_key_000190",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000191",1.000000,Key D,Key D
"mrx_05_key_000192",0.000000,Key C,Key B:minor-general
"mrx_05_key_000193",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000194",0.200000,Key D,Key D:minor-general
"mrx_05_key_000195",0.200000,Key C,Key C:minor-general
"mrx_05_key_000196",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000197",1.000000,Key D,Key D
"mrx_05_key_000198",0.000000,Key C,Key B:minor-general
"mrx_05_key_000199",0.000000,Key E:minor-general,Key G#:minor-general
"mrx_05_key_000200",1.000000,Key C,Key C
"mrx_05_key_000201",0.000000,Key E:minor-general,Key G:minor-general
"mrx_05_key_000202",0.000000,Key E:minor-general,Key A
"mrx_05_key_000203",0.000000,Key E:minor-general,Key D:minor-general
"mrx_05_key_000204",0.000000,Key E:minor-general,Key G#:minor-general
"mrx_05_key_000205",0.000000,Key E:minor-general,Key D
"mrx_05_key_000206",0.200000,Key A,Key A:minor-general
"mrx_05_key_000207",0.500000,Key E:minor-general,Key B:minor-general
"mrx_05_key_000208",0.500000,Key A,Key E
"mrx_05_key_000209",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000210",0.000000,Key E:minor-general,Key G:minor-general
"mrx_05_key_000211",1.000000,Key D,Key D
"mrx_05_key_000212",0.200000,Key D,Key D:minor-general
"mrx_05_key_000213",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000214",1.000000,Key D,Key D
"mrx_05_key_000215",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000216",1.000000,Key C,Key C
"mrx_05_key_000217",0.000000,Key E:minor-general,Key C:minor-general
"mrx_05_key_000218",0.200000,Key C,Key C:minor-general
"mrx_05_key_000219",0.500000,Key D,Key A
"mrx_05_key_000220",0.500000,Key C,Key G
"mrx_05_key_000221",0.200000,Key C,Key C:minor-general
"mrx_05_key_000222",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000223",0.000000,Key C,Key B:minor-general
"mrx_05_key_000224",0.500000,Key C,Key G
"mrx_05_key_000225",0.500000,Key C,Key G
"mrx_05_key_000226",0.500000,Key D,Key A
"mrx_05_key_000227",0.000000,Key C,Key E:minor-general
"mrx_05_key_000228",0.300000,Key D,Key B:minor-general
"mrx_05_key_000229",1.000000,Key C,Key C
"mrx_05_key_000230",0.200000,Key D,Key D:minor-general
"mrx_05_key_000231",0.300000,Key C,Key A:minor-general
"mrx_05_key_000232",0.000000,Key D,Key C#:minor-general
"mrx_05_key_000233",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000234",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000235",0.000000,Key E:minor-general,Key D:minor-general
"mrx_05_key_000236",0.000000,Key E:minor-general,Key C#:minor-general
"mrx_05_key_000237",0.500000,Key E:minor-general,Key B:minor-general
"mrx_05_key_000238",0.000000,Key E:minor-general,Key G#:minor-general
"mrx_05_key_000239",0.000000,Key E:minor-general,Key C:minor-general
"mrx_05_key_000240",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000241",1.000000,Key D,Key D
"mrx_05_key_000242",0.000000,Key E:minor-general,Key G#:minor-general
"mrx_05_key_000243",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000244",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000245",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000246",1.000000,Key C,Key C
"mrx_05_key_000247",0.500000,Key E:minor-general,Key B:minor-general
"mrx_05_key_000248",0.000000,Key D,Key Db
"mrx_05_key_000249",1.000000,Key C,Key C
"mrx_05_key_000250",1.000000,Key D,Key D
"mrx_05_key_000251",0.000000,Key C,Key G#:minor-general
"mrx_05_key_000252",0.200000,Key D,Key D:minor-general
"mrx_05_key_000253",0.000000,Key D,Key C#:minor-general
"mrx_05_key_000254",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000255",1.000000,Key D,Key D
"mrx_05_key_000256",0.000000,Key C,Key D:minor-general
"mrx_05_key_000257",0.500000,Key C,Key G
"mrx_05_key_000258",0.200000,Key D,Key D:minor-general
"mrx_05_key_000259",1.000000,Key C,Key C
"mrx_05_key_000260",0.300000,Key D,Key B:minor-general
"mrx_05_key_000261",0.200000,Key C,Key C:minor-general
"mrx_05_key_000262",0.000000,Key C,Key E
"mrx_05_key_000263",0.200000,Key C,Key C:minor-general
"mrx_05_key_000264",0.300000,Key C,Key A:minor-general
"mrx_05_key_000265",1.000000,Key F,Key F
"mrx_05_key_000266",1.000000,Key F,Key F
"mrx_05_key_000267",0.000000,Key F,Key G#:minor-general
"mrx_05_key_000268",0.300000,Key F,Key D:minor-general
"mrx_05_key_000269",1.000000,Key F,Key F
"mrx_05_key_000270",0.500000,Key F,Key Bb
"mrx_05_key_000271",1.000000,Key F,Key F
"mrx_05_key_000272",0.200000,Key D,Key D:minor-general
"mrx_05_key_000273",1.000000,Key C,Key C
"mrx_05_key_000274",0.500000,Key C,Key G
"mrx_05_key_000275",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000276",0.200000,Key C,Key C:minor-general
"mrx_05_key_000277",0.000000,Key D,Key G:minor-general
"mrx_05_key_000278",0.200000,Key C,Key C:minor-general
"mrx_05_key_000279",0.000000,Key D,Key G:minor-general
"mrx_05_key_000280",0.500000,Key D,Key A
"mrx_05_key_000281",0.500000,Key D,Key A
"mrx_05_key_000282",0.200000,Key D,Key D:minor-general
"mrx_05_key_000283",0.500000,Key D,Key A
"mrx_05_key_000284",0.200000,Key D,Key D:minor-general
"mrx_05_key_000285",0.300000,Key C,Key A:minor-general
"mrx_05_key_000286",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000287",0.000000,Key C,Key E:minor-general
"mrx_05_key_000288",0.000000,Key C,Key G#:minor-general
"mrx_05_key_000289",1.000000,Key C,Key C
"mrx_05_key_000290",1.000000,Key C,Key C
"mrx_05_key_000291",0.200000,Key C,Key C:minor-general
"mrx_05_key_000292",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000293",0.000000,Key F#:minor-general,Key G#:minor-general
"mrx_05_key_000294",0.000000,Key F#:minor-general,Key D:minor-general
"mrx_05_key_000295",0.300000,Key G,Key E:minor-general
"mrx_05_key_000296",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000297",0.000000,Key F#:minor-general,Key G#:minor-general
"mrx_05_key_000298",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000299",0.000000,Key F#:minor-general,Key Bb:minor-general
"mrx_05_key_000300",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000301",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000302",0.500000,Key F#:minor-general,Key B:minor-general
"mrx_05_key_000303",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000304",0.500000,Key F#:minor-general,Key B:minor-general
"mrx_05_key_000305",0.000000,Key F#:minor-general,Key G#:minor-general
"mrx_05_key_000306",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000307",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000308",1.000000,Key G,Key G
"mrx_05_key_000309",1.000000,Key G,Key G
"mrx_05_key_000310",1.000000,Key G,Key G
"mrx_05_key_000311",0.200000,Key G,Key G:minor-general
"mrx_05_key_000312",0.000000,Key G,Key A
"mrx_05_key_000313",0.000000,Key G,Key G#:minor-general
"mrx_05_key_000314",0.000000,Key F#:minor-general,Key G#:minor-general
"mrx_05_key_000315",0.000000,Key F#:minor-general,Key Bb:minor-general
"mrx_05_key_000316",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000317",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000318",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000319",0.000000,Key C#:minor-general,Key D:minor-general
"mrx_05_key_000320",0.500000,Key C#:minor-general,Key G#:minor-general
"mrx_05_key_000321",0.000000,Key C#:minor-general,Key F:minor-general
"mrx_05_key_000322",0.500000,Key C#:minor-general,Key G#:minor-general
"mrx_05_key_000323",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000324",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000325",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000326",0.000000,Key G,Key C#:minor-general
"mrx_05_key_000327",1.000000,Key G,Key G
"mrx_05_key_000328",0.300000,Key G,Key E:minor-general
"mrx_05_key_000329",0.200000,Key G,Key G:minor-general
"mrx_05_key_000330",0.200000,Key G,Key G:minor-general
"mrx_05_key_000331",0.000000,Key G,Key D:minor-general
"mrx_05_key_000332",0.200000,Key G,Key G:minor-general
"mrx_05_key_000333",0.500000,Key G,Key D
"mrx_05_key_000334",0.500000,Key G,Key D
"mrx_05_key_000335",0.500000,Key G,Key D
"mrx_05_key_000336",0.000000,Key G,Key C:minor-general
"mrx_05_key_000337",0.500000,Key C#:minor-general,Key G#:minor-general
"mrx_05_key_000338",0.500000,Key C#:minor-general,Key G#:minor-general
"mrx_05_key_000339",0.000000,Key C#:minor-general,Key E:minor-general
"mrx_05_key_000340",0.500000,Key C#:minor-general,Key F#:minor-general
"mrx_05_key_000341",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000342",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000343",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000344",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000345",1.000000,Key B,Key B
"mrx_05_key_000346",1.000000,Key D#,Key Eb
"mrx_05_key_000347",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000348",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000349",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000350",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000351",1.000000,Key D#,Key Eb
"mrx_05_key_000352",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000353",1.000000,Key B,Key B
"mrx_05_key_000354",0.300000,Key D#,Key C:minor-general
"mrx_05_key_000355",0.500000,Key D:minor-general,Key G:minor-general
"mrx_05_key_000356",0.000000,Key B,Key Bb:minor-general
"mrx_05_key_000357",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000358",0.000000,Key B,Key E:minor-general
"mrx_05_key_000359",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000360",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000361",0.000000,Key D:minor-general,Key G
"mrx_05_key_000362",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000363",0.000000,Key B,Key Bb:minor-general
"mrx_05_key_000364",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000365",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000366",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000367",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000368",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000369",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000370",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000371",0.000000,Key D:minor-general,Key F:minor-general
"mrx_05_key_000372",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000373",0.000000,Key D:minor-general,Key F#:minor-general
"mrx_05_key_000374",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000375",0.000000,Key D:minor-general,Key G
"mrx_05_key_000376",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000377",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000378",0.000000,Key D:minor-general,Key B:minor-general
"mrx_05_key_000379",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000380",0.200000,Key B,Key B:minor-general
"mrx_05_key_000381",0.000000,Key D:minor-general,Key G#:minor-general
"mrx_05_key_000382",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000383",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000384",0.000000,Key C,Key E:minor-general
"mrx_05_key_000385",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000386",0.000000,Key C,Key E:minor-general
"mrx_05_key_000387",1.000000,Key B,Key B
"mrx_05_key_000388",0.000000,Key D:minor-general,Key G#:minor-general
"mrx_05_key_000389",0.000000,Key D:minor-general,Key A
"mrx_05_key_000390",0.000000,Key C,Key E:minor-general
"mrx_05_key_000391",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000392",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000393",0.000000,Key D:minor-general,Key E:minor-general
"mrx_05_key_000394",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000395",0.000000,Key B,Key Bb:minor-general
"mrx_05_key_000396",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000397",0.000000,Key B,Key E:minor-general
"mrx_05_key_000398",0.000000,Key D:minor-general,Key G#:minor-general
"mrx_05_key_000399",0.500000,Key D:minor-general,Key G:minor-general
"mrx_05_key_000400",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000401",0.000000,Key C,Key D:minor-general
"mrx_05_key_000402",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000403",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000404",0.200000,Key C,Key C:minor-general
"mrx_05_key_000405",0.200000,Key B,Key B:minor-general
"mrx_05_key_000406",0.000000,Key C,Key E:minor-general
"mrx_05_key_000407",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000408",0.000000,Key C,Key E:minor-general
"mrx_05_key_000409",0.000000,Key B,Key Eb
"mrx_05_key_000410",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000411",0.000000,Key B,Key C#:minor-general
"mrx_05_key_000412",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000413",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000414",0.500000,Key C,Key G
"mrx_05_key_000415",0.500000,Key C,Key G
"mrx_05_key_000416",0.000000,Key B,Key Bb:minor-general
"mrx_05_key_000417",0.200000,Key C,Key C:minor-general
"mrx_05_key_000418",0.300000,Key C,Key A:minor-general
"mrx_05_key_000419",0.500000,Key C,Key G
"mrx_05_key_000420",0.500000,Key C,Key G
"mrx_05_key_000421",0.200000,Key C,Key C:minor-general
"mrx_05_key_000422",1.000000,Key F,Key F
"mrx_05_key_000423",1.000000,Key F,Key F
"mrx_05_key_000424",0.300000,Key F,Key D:minor-general
"mrx_05_key_000425",0.300000,Key F,Key D:minor-general
"mrx_05_key_000426",0.200000,Key E,Key E:minor-general
"mrx_05_key_000427",0.000000,Key A:minor-general,Key C:minor-general
"mrx_05_key_000428",0.300000,Key C#,Key Bb:minor-general
"mrx_05_key_000429",0.000000,Key D#,Key Bb:minor-general
"mrx_05_key_000430",0.000000,Key E,Key Bb:minor-general
"mrx_05_key_000431",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000432",0.200000,Key C#,Key C#:minor-general
"mrx_05_key_000433",0.300000,Key D#,Key C:minor-general
"mrx_05_key_000434",1.000000,Key E,Key E
"mrx_05_key_000435",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000436",0.000000,Key C#,Key G#:minor-general
"mrx_05_key_000437",0.000000,Key E,Key Bb:minor-general
"mrx_05_key_000438",0.500000,Key A:minor-general,Key E:minor-general
"mrx_05_key_000439",0.000000,Key C#,Key G#:minor-general
"mrx_05_key_000440",0.000000,Key E,Key G#:minor-general
"mrx_05_key_000441",0.000000,Key A:minor-general,Key F:minor-general
"mrx_05_key_000442",0.000000,Key E,Key Bb:minor-general
"mrx_05_key_000443",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000444",0.000000,Key E,Key B:minor-general
"mrx_05_key_000445",0.300000,Key E,Key C#:minor-general
"mrx_05_key_000446",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000447",0.300000,Key E,Key C#:minor-general
"mrx_05_key_000448",1.000000,Key E,Key E
"mrx_05_key_000449",0.300000,Key C#,Key Bb:minor-general
"mrx_05_key_000450",0.200000,Key E,Key E:minor-general
"mrx_05_key_000451",0.000000,Key C#,Key G#:minor-general
"mrx_05_key_000452",0.000000,Key C#,Key D
"mrx_05_key_000453",0.000000,Key C#,Key Bb
"mrx_05_key_000454",0.500000,Key C:minor-general,Key G:minor-general
"mrx_05_key_000455",0.000000,Key A:minor-general,Key C#:minor-general
"mrx_05_key_000456",1.000000,Key C:minor-general,Key C:minor-general
"mrx_05_key_000457",0.000000,Key A:minor-general,Key F#:minor-general
