Mirex
File,Score,Ref key,Test key
"mrx_05_key_000051",1.000000,Key C,Key C
"mrx_05_key_000052",1.000000,Key A#,Key A#
"mrx_05_key_000053",0.000000,Key C,Key E:minor-general
"mrx_05_key_000054",0.300000,Key F#,Key D#:minor-general
"mrx_05_key_000055",0.300000,Key C,Key A:minor-general
"mrx_05_key_000056",0.000000,Key A#,Key C:minor-general
"mrx_05_key_000057",0.000000,Key C,Key G:minor-general
"mrx_05_key_000058",1.000000,Key A#,Key A#
"mrx_05_key_000059",1.000000,Key C,Key C
"mrx_05_key_000060",1.000000,Key C,Key C
"mrx_05_key_000061",0.500000,Key A#,Key D#
"mrx_05_key_000062",1.000000,Key C,Key C
"mrx_05_key_000063",0.300000,Key A#,Key G:minor-general
"mrx_05_key_000064",0.300000,Key A#,Key G:minor-general
"mrx_05_key_000065",0.300000,Key A#,Key G:minor-general
"mrx_05_key_000066",1.000000,Key D,Key D
"mrx_05_key_000067",1.000000,Key C,Key C
"mrx_05_key_000068",1.000000,Key A#,Key A#
"mrx_05_key_000069",0.500000,Key C,Key G
"mrx_05_key_000070",1.000000,Key A#,Key A#
"mrx_05_key_000071",1.000000,Key C,Key C
"mrx_05_key_000072",0.000000,Key A#,Key C:minor-general
"mrx_05_key_000073",1.000000,Key C,Key C
"mrx_05_key_000074",1.000000,Key A#,Key A#
"mrx_05_key_000075",1.000000,Key D,Key D
"mrx_05_key_000076",1.000000,Key A,Key A
"mrx_05_key_000077",1.000000,Key D,Key D
"mrx_05_key_000078",1.000000,Key A,Key A
"mrx_05_key_000079",1.000000,Key D,Key D
"mrx_05_key_000080",1.000000,Key A,Key A
"mrx_05_key_000081",1.000000,Key D,Key D
"mrx_05_key_000082",0.000000,Key A,Key A#:minor-general
"mrx_05_key_000083",0.500000,Key D,Key G
"mrx_05_key_000084",1.000000,Key D,Key D
"mrx_05_key_000085",1.000000,Key D,Key D
"mrx_05_key_000086",1.000000,Key F#,Key F#
"mrx_05_key_000087",1.000000,Key D,Key D
"mrx_05_key_000088",1.000000,Key A,Key A
"mrx_05_key_000089",1.000000,Key F#,Key F#
"mrx_05_key_000090",1.000000,Key A,Key A
"mrx_05_key_000091",1.000000,Key A,Key A
"mrx_05_key_000092",1.000000,Key A,Key A
"mrx_05_key_000093",0.000000,Key C,Key E:minor-general
"mrx_05_key_000094",1.000000,Key C,Key C
"mrx_05_key_000095",1.000000,Key C,Key C
"mrx_05_key_000096",0.500000,Key C,Key G
"mrx_05_key_000097",1.000000,Key C,Key C
"mrx_05_key_000098",0.300000,Key C,Key A:minor-general
"mrx_05_key_000099",0.300000,Key C,Key A:minor-general
"mrx_05_key_000100",1.000000,Key C,Key C
"mrx_05_key_000101",0.300000,Key C,Key A:minor-general
"mrx_05_key_000102",0.000000,Key C,Key D:minor-general
"mrx_05_key_000103",1.000000,Key C,Key C
"mrx_05_key_000104",1.000000,Key A,Key A
"mrx_05_key_000105",0.200000,Key A,Key A:minor-general
"mrx_05_key_000106",1.000000,Key A,Key A
"mrx_05_key_000107",1.000000,Key A,Key A
"mrx_05_key_000108",0.300000,Key A,Key F#:minor-general
"mrx_05_key_000109",1.000000,Key A,Key A
"mrx_05_key_000110",0.300000,Key A,Key F#:minor-general
"mrx_05_key_000111",1.000000,Key A,Key A
"mrx_05_key_000112",1.000000,Key A,Key A
"mrx_05_key_000113",0.300000,Key E:minor-general,Key G
"mrx_05_key_000114",1.000000,Key A,Key A
"mrx_05_key_000115",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000116",1.000000,Key A,Key A
"mrx_05_key_000117",0.500000,Key E:minor-general,Key A:minor-general
"mrx_05_key_000118",1.000000,Key A,Key A
"mrx_05_key_000119",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000120",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000121",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000122",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000123",1.000000,Key C,Key C
"mrx_05_key_000124",1.000000,Key C,Key C
"mrx_05_key_000125",1.000000,Key C,Key C
"mrx_05_key_000126",1.000000,Key C,Key C
"mrx_05_key_000127",0.000000,Key C,Key D:minor-general
"mrx_05_key_000128",1.000000,Key C,Key C
"mrx_05_key_000129",1.000000,Key C,Key C
"mrx_05_key_000130",1.000000,Key C,Key C
"mrx_05_key_000131",1.000000,Key C,Key C
"mrx_05_key_000132",1.000000,Key C,Key C
"mrx_05_key_000133",1.000000,Key C,Key C
"mrx_05_key_000134",1.000000,Key D,Key D
"mrx_05_key_000135",1.000000,Key D,Key D
"mrx_05_key_000136",1.000000,Key A,Key A
"mrx_05_key_000137",0.300000,Key D,Key B:minor-general
"mrx_05_key_000138",0.000000,Key A,Key C#:minor-general
"mrx_05_key_000139",1.000000,Key D,Key D
"mrx_05_key_000140",1.000000,Key A,Key A
"mrx_05_key_000141",1.000000,Key D,Key D
"mrx_05_key_000142",0.000000,Key A,Key C#:minor-general
"mrx_05_key_000143",0.000000,Key D,Key E:minor-general
"mrx_05_key_000144",1.000000,Key A,Key A
"mrx_05_key_000145",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000146",1.000000,Key A,Key A
"mrx_05_key_000147",1.000000,Key A,Key A
"mrx_05_key_000148",1.000000,Key C,Key C
"mrx_05_key_000149",1.000000,Key C,Key C
"mrx_05_key_000150",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000151",0.500000,Key F,Key A#
"mrx_05_key_000152",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000153",1.000000,Key F,Key F
"mrx_05_key_000154",1.000000,Key F,Key F
"mrx_05_key_000155",0.500000,Key C#:minor-general,Key G#:minor-general
"mrx_05_key_000156",1.000000,Key F,Key F
"mrx_05_key_000157",1.000000,Key F,Key F
"mrx_05_key_000158",0.000000,Key F,Key A:minor-general
"mrx_05_key_000159",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000160",1.000000,Key F,Key F
"mrx_05_key_000161",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000162",1.000000,Key F,Key F
"mrx_05_key_000163",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000164",0.000000,Key F,Key A:minor-general
"mrx_05_key_000165",0.500000,Key E:minor-general,Key A:minor-general
"mrx_05_key_000166",0.500000,Key F,Key A#
"mrx_05_key_000167",0.200000,Key E:minor-general,Key E
"mrx_05_key_000168",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000169",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000170",0.500000,Key E:minor-general,Key B:minor-general
"mrx_05_key_000171",0.000000,Key D,Key F#:minor-general
"mrx_05_key_000172",1.000000,Key D,Key D
"mrx_05_key_000173",1.000000,Key D,Key D
"mrx_05_key_000174",1.000000,Key D,Key D
"mrx_05_key_000175",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000176",0.000000,Key D,Key A:minor-general
"mrx_05_key_000177",1.000000,Key D,Key D
"mrx_05_key_000178",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000179",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000180",1.000000,Key C,Key C
"mrx_05_key_000181",1.000000,Key C,Key C
"mrx_05_key_000182",1.000000,Key C,Key C
"mrx_05_key_000183",0.000000,Key C#:minor-general,Key G#
"mrx_05_key_000184",1.000000,Key C,Key C
"mrx_05_key_000185",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000186",1.000000,Key C,Key C
"mrx_05_key_000187",0.000000,Key C#:minor-general,Key D#:minor-general
"mrx_05_key_000188",1.000000,Key D,Key D
"mrx_05_key_000189",1.000000,Key C,Key C
"mrx_05_key_000190",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000191",1.000000,Key D,Key D
"mrx_05_key_000192",1.000000,Key C,Key C
"mrx_05_key_000193",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000194",1.000000,Key D,Key D
"mrx_05_key_000195",1.000000,Key C,Key C
"mrx_05_key_000196",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000197",1.000000,Key D,Key D
"mrx_05_key_000198",0.300000,Key C,Key A:minor-general
"mrx_05_key_000199",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000200",1.000000,Key C,Key C
"mrx_05_key_000201",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000202",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000203",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000204",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000205",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000206",0.300000,Key A,Key F#:minor-general
"mrx_05_key_000207",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000208",0.500000,Key A,Key E
"mrx_05_key_000209",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000210",0.500000,Key E:minor-general,Key B:minor-general
"mrx_05_key_000211",1.000000,Key D,Key D
"mrx_05_key_000212",1.000000,Key D,Key D
"mrx_05_key_000213",1.000000,Key D,Key D
"mrx_05_key_000214",1.000000,Key D,Key D
"mrx_05_key_000215",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000216",0.300000,Key C,Key A:minor-general
"mrx_05_key_000217",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000218",1.000000,Key C,Key C
"mrx_05_key_000219",0.300000,Key D,Key B:minor-general
"mrx_05_key_000220",0.300000,Key C,Key A:minor-general
"mrx_05_key_000221",1.000000,Key C,Key C
"mrx_05_key_000222",1.000000,Key D,Key D
"mrx_05_key_000223",1.000000,Key C,Key C
"mrx_05_key_000224",1.000000,Key C,Key C
"mrx_05_key_000225",1.000000,Key C,Key C
"mrx_05_key_000226",1.000000,Key D,Key D
"mrx_05_key_000227",1.000000,Key C,Key C
"mrx_05_key_000228",1.000000,Key D,Key D
"mrx_05_key_000229",1.000000,Key C,Key C
"mrx_05_key_000230",0.000000,Key D,Key G:minor-general
"mrx_05_key_000231",1.000000,Key C,Key C
"mrx_05_key_000232",0.300000,Key D,Key B:minor-general
"mrx_05_key_000233",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000234",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000235",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000236",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000237",0.500000,Key E:minor-general,Key A:minor-general
"mrx_05_key_000238",0.500000,Key E:minor-general,Key B:minor-general
"mrx_05_key_000239",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000240",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000241",1.000000,Key D,Key D
"mrx_05_key_000242",1.000000,Key E:minor-general,Key E:minor-general
"mrx_05_key_000243",0.500000,Key E:minor-general,Key A:minor-general
"mrx_05_key_000244",1.000000,Key D,Key D
"mrx_05_key_000245",1.000000,Key D,Key D
"mrx_05_key_000246",1.000000,Key C,Key C
"mrx_05_key_000247",0.500000,Key E:minor-general,Key A:minor-general
"mrx_05_key_000248",1.000000,Key D,Key D
"mrx_05_key_000249",0.300000,Key C,Key A:minor-general
"mrx_05_key_000250",0.500000,Key D,Key A
"mrx_05_key_000251",0.300000,Key C,Key A:minor-general
"mrx_05_key_000252",0.300000,Key D,Key B:minor-general
"mrx_05_key_000253",0.500000,Key D,Key A
"mrx_05_key_000254",1.000000,Key D,Key D
"mrx_05_key_000255",1.000000,Key D,Key D
"mrx_05_key_000256",0.300000,Key C,Key A:minor-general
"mrx_05_key_000257",1.000000,Key C,Key C
"mrx_05_key_000258",0.500000,Key D,Key A
"mrx_05_key_000259",1.000000,Key C,Key C
"mrx_05_key_000260",1.000000,Key D,Key D
"mrx_05_key_000261",0.000000,Key C,Key D:minor-general
"mrx_05_key_000262",0.300000,Key C,Key A:minor-general
"mrx_05_key_000263",1.000000,Key C,Key C
"mrx_05_key_000264",0.500000,Key C,Key F
"mrx_05_key_000265",1.000000,Key F,Key F
"mrx_05_key_000266",1.000000,Key F,Key F
"mrx_05_key_000267",0.000000,Key F,Key A:minor-general
"mrx_05_key_000268",0.500000,Key F,Key C
"mrx_05_key_000269",0.000000,Key F,Key G:minor-general
"mrx_05_key_000270",1.000000,Key F,Key F
"mrx_05_key_000271",1.000000,Key F,Key F
"mrx_05_key_000272",1.000000,Key D,Key D
"mrx_05_key_000273",1.000000,Key C,Key C
"mrx_05_key_000274",1.000000,Key C,Key C
"mrx_05_key_000275",1.000000,Key D,Key D
"mrx_05_key_000276",1.000000,Key C,Key C
"mrx_05_key_000277",1.000000,Key D,Key D
"mrx_05_key_000278",0.000000,Key C,Key E:minor-general
"mrx_05_key_000279",0.300000,Key D,Key B:minor-general
"mrx_05_key_000280",0.500000,Key D,Key A
"mrx_05_key_000281",1.000000,Key D,Key D
"mrx_05_key_000282",1.000000,Key D,Key D
"mrx_05_key_000283",0.300000,Key D,Key B:minor-general
"mrx_05_key_000284",1.000000,Key D,Key D
"mrx_05_key_000285",0.000000,Key C,Key E:minor-general
"mrx_05_key_000286",1.000000,Key D,Key D
"mrx_05_key_000287",1.000000,Key C,Key C
"mrx_05_key_000288",1.000000,Key C,Key C
"mrx_05_key_000289",1.000000,Key C,Key C
"mrx_05_key_000290",1.000000,Key C,Key C
"mrx_05_key_000291",1.000000,Key C,Key C
"mrx_05_key_000292",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000293",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000294",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000295",0.500000,Key G,Key C
"mrx_05_key_000296",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000297",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000298",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000299",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000300",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000301",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000302",0.500000,Key F#:minor-general,Key B:minor-general
"mrx_05_key_000303",0.300000,Key F#:minor-general,Key A
"mrx_05_key_000304",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000305",0.000000,Key F#:minor-general,Key G#:minor-general
"mrx_05_key_000306",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000307",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000308",0.300000,Key G,Key E:minor-general
"mrx_05_key_000309",1.000000,Key G,Key G
"mrx_05_key_000310",0.000000,Key G,Key B:minor-general
"mrx_05_key_000311",0.300000,Key G,Key E:minor-general
"mrx_05_key_000312",0.500000,Key G,Key D
"mrx_05_key_000313",0.300000,Key G,Key E:minor-general
"mrx_05_key_000314",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000315",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000316",1.000000,Key F#:minor-general,Key F#:minor-general
"mrx_05_key_000317",0.500000,Key F#:minor-general,Key C#:minor-general
"mrx_05_key_000318",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000319",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000320",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000321",0.000000,Key C#:minor-general,Key A#:minor-general
"mrx_05_key_000322",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000323",0.500000,Key C#:minor-general,Key F#:minor-general
"mrx_05_key_000324",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000325",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000326",0.300000,Key G,Key E:minor-general
"mrx_05_key_000327",1.000000,Key G,Key G
"mrx_05_key_000328",1.000000,Key G,Key G
"mrx_05_key_000329",1.000000,Key G,Key G
"mrx_05_key_000330",1.000000,Key G,Key G
"mrx_05_key_000331",1.000000,Key G,Key G
"mrx_05_key_000332",1.000000,Key G,Key G
"mrx_05_key_000333",1.000000,Key G,Key G
"mrx_05_key_000334",1.000000,Key G,Key G
"mrx_05_key_000335",0.500000,Key G,Key D
"mrx_05_key_000336",0.300000,Key G,Key E:minor-general
"mrx_05_key_000337",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000338",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000339",1.000000,Key C#:minor-general,Key C#:minor-general
"mrx_05_key_000340",0.300000,Key C#:minor-general,Key E
"mrx_05_key_000341",0.500000,Key D:minor-general,Key G:minor-general
"mrx_05_key_000342",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000343",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000344",0.000000,Key B,Key F#:minor-general
"mrx_05_key_000345",0.000000,Key B,Key C#:minor-general
"mrx_05_key_000346",1.000000,Key D#,Key D#
"mrx_05_key_000347",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000348",0.000000,Key B,Key C#:minor-general
"mrx_05_key_000349",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000350",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000351",1.000000,Key D#,Key D#
"mrx_05_key_000352",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000353",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000354",1.000000,Key D#,Key D#
"mrx_05_key_000355",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000356",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000357",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000358",0.500000,Key B,Key F#
"mrx_05_key_000359",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000360",0.000000,Key B,Key C#:minor-general
"mrx_05_key_000361",0.000000,Key D:minor-general,Key A
"mrx_05_key_000362",1.000000,Key B,Key B
"mrx_05_key_000363",0.000000,Key B,Key C#:minor-general
"mrx_05_key_000364",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000365",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000366",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000367",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000368",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000369",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000370",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000371",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000372",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000373",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000374",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000375",0.000000,Key D:minor-general,Key A
"mrx_05_key_000376",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000377",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000378",0.200000,Key D:minor-general,Key D
"mrx_05_key_000379",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000380",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000381",0.500000,Key D:minor-general,Key G:minor-general
"mrx_05_key_000382",1.000000,Key B,Key B
"mrx_05_key_000383",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000384",1.000000,Key C,Key C
"mrx_05_key_000385",0.500000,Key D:minor-general,Key G:minor-general
"mrx_05_key_000386",1.000000,Key C,Key C
"mrx_05_key_000387",0.000000,Key B,Key C#:minor-general
"mrx_05_key_000388",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000389",0.200000,Key D:minor-general,Key D
"mrx_05_key_000390",1.000000,Key C,Key C
"mrx_05_key_000391",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000392",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000393",0.500000,Key D:minor-general,Key G:minor-general
"mrx_05_key_000394",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000395",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000396",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000397",0.200000,Key B,Key B:minor-general
"mrx_05_key_000398",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000399",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000400",1.000000,Key D:minor-general,Key D:minor-general
"mrx_05_key_000401",1.000000,Key C,Key C
"mrx_05_key_000402",0.000000,Key B,Key D#:minor-general
"mrx_05_key_000403",0.500000,Key D:minor-general,Key A:minor-general
"mrx_05_key_000404",1.000000,Key C,Key C
"mrx_05_key_000405",1.000000,Key B,Key B
"mrx_05_key_000406",1.000000,Key C,Key C
"mrx_05_key_000407",1.000000,Key B,Key B
"mrx_05_key_000408",1.000000,Key C,Key C
"mrx_05_key_000409",0.000000,Key B,Key A:minor-general
"mrx_05_key_000410",1.000000,Key B,Key B
"mrx_05_key_000411",1.000000,Key B,Key B
"mrx_05_key_000412",1.000000,Key B,Key B
"mrx_05_key_000413",0.300000,Key B,Key G#:minor-general
"mrx_05_key_000414",0.500000,Key C,Key G
"mrx_05_key_000415",1.000000,Key C,Key C
"mrx_05_key_000416",0.500000,Key B,Key E
"mrx_05_key_000417",1.000000,Key C,Key C
"mrx_05_key_000418",1.000000,Key C,Key C
"mrx_05_key_000419",1.000000,Key C,Key C
"mrx_05_key_000420",0.000000,Key C,Key E:minor-general
"mrx_05_key_000421",1.000000,Key C,Key C
"mrx_05_key_000422",1.000000,Key F,Key F
"mrx_05_key_000423",1.000000,Key F,Key F
"mrx_05_key_000424",1.000000,Key F,Key F
"mrx_05_key_000425",1.000000,Key F,Key F
"mrx_05_key_000426",1.000000,Key E,Key E
"mrx_05_key_000427",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000428",1.000000,Key C#,Key C#
"mrx_05_key_000429",1.000000,Key D#,Key D#
"mrx_05_key_000430",1.000000,Key E,Key E
"mrx_05_key_000431",0.500000,Key A:minor-general,Key D:minor-general
"mrx_05_key_000432",1.000000,Key C#,Key C#
"mrx_05_key_000433",0.200000,Key D#,Key D#:minor-general
"mrx_05_key_000434",1.000000,Key E,Key E
"mrx_05_key_000435",0.000000,Key A:minor-general,Key A#:minor-general
"mrx_05_key_000436",1.000000,Key C#,Key C#
"mrx_05_key_000437",1.000000,Key E,Key E
"mrx_05_key_000438",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000439",0.500000,Key C#,Key G#
"mrx_05_key_000440",1.000000,Key E,Key E
"mrx_05_key_000441",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000442",0.000000,Key E,Key F#:minor-general
"mrx_05_key_000443",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000444",0.000000,Key E,Key D#:minor-general
"mrx_05_key_000445",1.000000,Key E,Key E
"mrx_05_key_000446",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000447",1.000000,Key E,Key E
"mrx_05_key_000448",0.300000,Key E,Key C#:minor-general
"mrx_05_key_000449",1.000000,Key C#,Key C#
"mrx_05_key_000450",1.000000,Key E,Key E
"mrx_05_key_000451",1.000000,Key C#,Key C#
"mrx_05_key_000452",0.000000,Key C#,Key D
"mrx_05_key_000453",0.000000,Key C#,Key F:minor-general
"mrx_05_key_000454",1.000000,Key C:minor-general,Key C:minor-general
"mrx_05_key_000455",0.500000,Key A:minor-general,Key E:minor-general
"mrx_05_key_000456",1.000000,Key C:minor-general,Key C:minor-general
"mrx_05_key_000457",0.500000,Key A:minor-general,Key E:minor-general
"mrx_05_key_000458",1.000000,Key C:minor-general,Key C:minor-general
"mrx_05_key_000459",0.500000,Key A:minor-general,Key D:minor-general
"mrx_05_key_000460",0.500000,Key C:minor-general,Key F:minor-general
"mrx_05_key_000461",1.000000,Key C:minor-general,Key C:minor-general
"mrx_05_key_000462",1.000000,Key C:minor-general,Key C:minor-general
"mrx_05_key_000463",1.000000,Key C:minor-general,Key C:minor-general
"mrx_05_key_000464",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000465",0.200000,Key C#,Key C#:minor-general
"mrx_05_key_000466",0.200000,Key E,Key E:minor-general
"mrx_05_key_000467",0.500000,Key A:minor-general,Key E:minor-general
"mrx_05_key_000468",0.200000,Key C#,Key C#:minor-general
"mrx_05_key_000469",0.000000,Key E,Key G#:minor-general
"mrx_05_key_000470",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000471",1.000000,Key C#,Key C#
"mrx_05_key_000472",1.000000,Key E,Key E
"mrx_05_key_000473",1.000000,Key C#,Key C#
"mrx_05_key_000474",1.000000,Key E,Key E
"mrx_05_key_000475",1.000000,Key A:minor-general,Key A:minor-general
"mrx_05_key_000476",1.000000,Key E,Key E
